datetime,Ocean_Temp_C (Celsius),Ocean_pH,Ocean_Salinity (ppt),Ocean_Conductivity (mS/cm),Ocean_ORP (millivolts),Ocean_BGA_PE (Cells/Liter),Ocean_Chlorophyll (micrograms/Liter),Ocean_DO_sat (%)
2018/10/15 14:00:00,21.855,8.24,31.484999,45.0625,768,322,66.5,99.5
2018/10/15 14:15:00,21.855,8.24,31.49,45.162498,768,251.199997,102.599998,100
2018/10/15 14:30:00,21.855,8.24,31.49,45.168747,768,246.799988,83.699997,99.5
2018/10/15 14:45:00,21.855,8.24,31.494999,45.168747,768,258.799988,127.799995,99.5
2018/10/15 15:00:00,21.855,8.24,31.494999,45.087498,772,304.399994,84.399994,99.5
2018/10/15 15:15:00,21.75,8.3025,31.375,45.331249,768,238,73.199997,99.5
2018/10/15 15:30:00,21.75,8.3025,31.375,45.399998,768,290.799988,38.199997,99.5
2018/10/15 15:45:00,21.75,8.3025,31.375,45.399998,768,239.599991,115.699997,99.5
2018/10/15 16:00:00,21.75,8.3025,31.379999,45.399998,764,206.399994,28.75,99.5
2018/10/15 16:15:00,21.75,8.3025,31.375,45.4375,764,213,25.549999,99
2018/10/15 16:30:00,21.75,8.3025,31.379999,45.431248,764,231.599991,61.799999,99
2018/10/15 16:45:00,21.75,8.3025,31.379999,45.381248,764,194,72.799995,98.5
2018/10/15 17:00:00,21.75,8.3025,31.379999,45.40625,768,234.199997,107.099998,98.5
2018/10/15 17:15:00,21.75,8.3025,31.379999,45.28125,768,247.199997,89.199997,98
2018/10/15 17:30:00,21.75,8.3025,31.379999,45.474998,764,236.399994,25.75,98
2018/10/15 17:45:00,21.75,8.3025,31.379999,45.381248,768,246,45.599998,97.5
2018/10/15 18:00:00,21.75,8.3025,31.375,45.25,768,297.599976,32.5,97.5
2018/10/15 18:15:00,21.75,8.3025,31.375,45.387497,764,200.199997,28.9,97
2018/10/15 18:30:00,21.75,8.3075,31.375,45.424999,764,217,30.599998,96.5
2018/10/15 18:45:00,21.75,8.3025,31.494999,45.149998,764,315.199982,19.674999,96.5
2018/10/15 19:00:00,21.769999,8.3025,31.494999,45.09375,764,275.199982,27.199999,96
2018/10/15 19:15:00,21.75,8.3025,31.494999,45.15625,764,293.599976,32.5,96
2018/10/15 19:30:00,21.75,8.3075,31.494999,45.018749,768,218.399994,41.199997,95.5
2018/10/15 19:45:00,21.75,8.3075,31.49,45.03125,770,267.199982,29.15,95.5
2018/10/15 20:00:00,21.75,8.3075,31.49,45.081249,770,320.799988,34.049999,95
2018/10/15 20:15:00,21.75,8.3075,31.49,45.21875,764,210.199997,35.899998,94.5
2018/10/15 20:30:00,21.75,8.3075,31.484999,45.125,764,266,27.074999,94.5
2018/10/15 20:45:00,21.625,8.3075,31.48,45.149998,764,233,27,94.5
2018/10/15 21:00:00,21.625,8.3025,31.48,45.237499,766,406.799988,25.299999,94
2018/10/15 21:15:00,21.625,8.3075,31.48,45.081249,764,333.599976,31.525,94
2018/10/15 21:30:00,21.625,8.3025,31.474998,45.199997,764,276.799988,32.649998,93.5
2018/10/15 21:45:00,21.625,8.3025,31.474998,45.231247,764,211,28.074999,93.5
2018/10/15 22:00:00,21.625,8.3075,31.474998,45.125,768,304.399994,44.25,93.5
2018/10/15 22:15:00,21.73,8.245,31.469999,45.118748,770,266,40.149998,93
2018/10/15 22:30:00,21.73,8.245,31.464998,45.212498,768,256.799988,37.049999,93
2018/10/15 22:45:00,21.625,8.3025,31.464998,45.231247,766,358.399994,27.375,93
2018/10/15 23:00:00,21.73,8.24,31.459999,45.137497,770,345.199982,36.299999,92.5
2018/10/15 23:15:00,21.73,8.24,31.459999,45.143749,768,290.399994,52.399998,92.5
2018/10/15 23:30:00,21.73,8.245,31.455,45.056248,768,253,34.5,92.5
2018/10/15 23:45:00,21.73,8.245,31.455,45,774,280.799988,47,92.5
2018/10/16 00:00:00,21.73,8.245,31.449999,45.224998,764,263.599976,24.074999,92
2018/10/16 00:15:00,21.73,8.24,31.445,45.1875,764,336.399994,29.9,92
2018/10/16 00:30:00,21.73,8.245,31.445,45.1875,764,222.599991,27.125,92
2018/10/16 00:45:00,21.73,8.24,31.439999,45.024998,768,356.799988,31.849998,91.5
2018/10/16 01:00:00,21.73,8.245,31.439999,45.137497,768,315.599976,45.599998,91.5
2018/10/16 01:15:00,21.73,8.24,31.434999,45.087498,768,230.399994,30.775,91.5
2018/10/16 01:30:00,21.625,8.3075,31.434999,45.1875,764,211,31.5,91.5
2018/10/16 01:45:00,21.73,8.245,31.429998,45.018749,768,348,32.149998,91
2018/10/16 02:00:00,21.605,8.245,31.424999,45.024998,772,394.399994,41.299999,91
2018/10/16 02:15:00,21.605,8.245,31.424999,45.037498,770,274,39.049999,91
2018/10/16 02:30:00,21.605,8.245,31.419998,45.056248,770,310,34.549999,91
2018/10/16 02:45:00,21.605,8.245,31.414999,45.193748,766,338,40.5,91
2018/10/16 03:00:00,21.605,8.24,31.414999,45.087498,770,347.599976,36.5,91
2018/10/16 03:15:00,21.584999,8.245,31.41,45.0625,772,303.199982,47.449997,90.5
2018/10/16 03:30:00,21.605,8.245,31.404999,45.199997,770,325.599976,36.599998,90.5
2018/10/16 03:45:00,21.605,8.245,31.4,45.068748,772,242.799988,47.549999,90.5
2018/10/16 04:00:00,21.605,8.245,31.4,45.143749,768,336.799988,34.549999,90.5
2018/10/16 04:15:00,21.605,8.24,31.4,45.131248,768,244,30,90.5
2018/10/16 04:30:00,21.605,8.24,31.394999,45.143749,770,357.199982,29.125,90.5
2018/10/16 04:45:00,21.605,8.24,31.389999,45.125,768,294.799988,40.699997,90
2018/10/16 05:00:00,21.584999,8.24,31.384998,45.15625,770,459.199982,36.75,90.5
2018/10/16 05:15:00,21.584999,8.24,31.379999,45.199997,770,415.599976,29.049999,90
2018/10/16 05:30:00,21.584999,8.24,31.375,45.237499,768,275.599976,59.699997,90
2018/10/16 05:45:00,21.584999,8.24,31.494999,44.899998,772,250.399994,61.149998,90
2018/10/16 06:00:00,21.584999,8.235,31.484999,44.949997,770,311.599976,34.049999,90
2018/10/16 06:15:00,21.584999,8.24,31.49,44.987499,768,322,45.5,90
2018/10/16 06:30:00,21.459999,8.24,31.484999,44.799999,774,268.399994,63.449997,89.5
2018/10/16 06:45:00,21.459999,8.24,31.48,44.924999,770,386,41.549999,90
2018/10/16 07:00:00,21.439999,8.24,31.474998,44.818748,772,294,66.299995,89.5
2018/10/16 07:15:00,21.439999,8.24,31.469999,44.856247,774,379.199982,31.224998,89.5
2018/10/16 07:30:00,21.439999,8.24,31.469999,44.931248,774,313.199982,81.399994,89.5
2018/10/16 07:45:00,21.439999,8.24,31.464998,44.818748,776,476.799988,88,90
2018/10/16 08:00:00,21.439999,8.24,31.464998,44.868748,774,284.399994,40.299999,90
2018/10/16 08:15:00,21.439999,8.24,31.464998,44.9375,772,208.399994,73.399994,90
2018/10/16 08:30:00,21.419998,8.24,31.464998,44.768749,776,191.399994,92.399994,90.5
2018/10/16 08:45:00,21.439999,8.24,31.464998,44.768749,776,250.599991,78.099998,91
2018/10/16 09:00:00,21.439999,8.24,31.464998,44.762497,772,344.799988,78.399994,91
2018/10/16 09:15:00,21.459999,8.24,31.469999,44.78125,772,321.599976,45.049999,92.5
2018/10/16 09:30:00,21.439999,8.24,31.464998,44.856247,772,210.799988,43.599998,92
2018/10/16 09:45:00,21.459999,8.24,31.474998,44.787498,772,304,85.699997,92.5
2018/10/16 10:00:00,21.459999,8.24,31.48,44.899998,778,324.399994,85.899994,93
2018/10/16 10:15:00,21.459999,8.24,31.48,44.887497,774,489.199982,86.599998,94
2018/10/16 10:30:00,21.48,8.24,31.48,44.9375,770,352.399994,53.25,94
2018/10/16 10:45:00,21.48,8.24,31.48,44.806248,772,105.399994,64.399994,94
2018/10/16 11:00:00,21.48,8.24,31.48,44.75,772,205.599991,72.399994,94.5
2018/10/16 11:15:00,21.48,8.24,31.48,44.78125,772,220.199997,65.899994,94.5
2018/10/16 11:30:00,21.48,8.24,31.484999,44.918747,772,179.799988,92.5,95.5
2018/10/16 11:45:00,21.48,8.24,31.484999,44.831249,772,312.399994,77.399994,95.5
2018/10/16 12:00:00,21.375,8.3025,31.484999,44.987499,768,282.799988,81.199997,96
2018/10/16 12:15:00,21.375,8.3025,31.49,44.949997,770,268,70.5,96.5
2018/10/16 12:30:00,21.5,8.3025,31.49,44.993748,772,321.599976,101.299995,96.5
2018/10/16 12:45:00,21.5,8.3025,31.49,44.974998,768,360.399994,66.099998,97
2018/10/16 13:00:00,21.5,8.3025,31.49,44.75,772,257.599976,96,97
2018/10/16 13:15:00,21.519999,8.3025,31.49,44.956249,768,317.199982,78.899994,97
2018/10/16 13:30:00,21.519999,8.3025,31.49,44.912498,768,160.399994,72.399994,97
2018/10/16 13:45:00,21.519999,8.3025,31.49,44.849998,770,278.399994,37.75,97.5
2018/10/16 14:00:00,21.519999,8.3025,31.49,44.824997,772,336.399994,103.299995,97.5
2018/10/16 14:15:00,21.519999,8.3025,31.49,44.887497,772,242.399994,106.299995,97.5
2018/10/16 14:30:00,21.519999,8.3025,31.49,44.799999,772,349.199982,96,98
2018/10/16 14:45:00,21.519999,8.3025,31.49,44.875,774,308.399994,48.849998,98
2018/10/16 15:00:00,21.519999,8.3025,31.49,44.918747,772,211.599991,116.399994,97.5
2018/10/16 15:15:00,21.519999,8.3025,31.49,44.787498,772,342,81.799995,97.5
2018/10/16 15:30:00,21.539999,8.3025,31.49,44.943748,768,246.199997,55.399998,97.5
2018/10/16 15:45:00,21.414999,8.3025,31.484999,44.943748,768,295.599976,88.199997,97.5
2018/10/16 16:00:00,21.394999,8.3025,31.49,44.868748,768,365.199982,47.75,97.5
2018/10/16 16:15:00,21.414999,8.3025,31.484999,44.949997,768,366.799988,112.5,97.5
2018/10/16 16:30:00,21.414999,8.3025,31.484999,44.887497,770,287.199982,108.299995,97
2018/10/16 16:45:00,21.414999,8.3025,31.484999,44.96875,768,233.199997,62.849998,97
2018/10/16 17:00:00,21.414999,8.3025,31.48,44.924999,768,322.799988,102.899994,96.5
2018/10/16 17:15:00,21.414999,8.3025,31.48,44.881248,770,288.799988,84.799995,96.5
2018/10/16 17:30:00,21.414999,8.3025,31.474998,44.987499,766,257.199982,45.799999,96.5
2018/10/16 17:45:00,21.414999,8.3025,31.474998,44.837498,770,348,63.649998,96
2018/10/16 18:00:00,21.414999,8.3025,31.474998,44.768749,770,256.799988,64,96
2018/10/16 18:15:00,21.414999,8.3025,31.469999,44.768749,770,373.199982,61.899998,95.5
2018/10/16 18:30:00,21.414999,8.3025,31.469999,44.774998,768,316,50.549999,95.5
2018/10/16 18:45:00,21.414999,8.3025,31.464998,44.931248,768,252.599991,117.399994,95
2018/10/16 19:00:00,21.414999,8.3075,31.464998,44.899998,764,336.399994,88.799995,95
2018/10/16 19:15:00,21.414999,8.3075,31.459999,44.799999,770,398.399994,90.5,95
2018/10/16 19:30:00,21.414999,8.3075,31.459999,44.887497,770,318.799988,81.399994,94.5
2018/10/16 19:45:00,21.414999,8.3075,31.455,44.987499,770,340.399994,99.599998,94.5
2018/10/16 20:00:00,21.414999,8.3075,31.455,44.96875,768,385.599976,81.299995,94
2018/10/16 20:15:00,21.414999,8.3025,31.449999,44.856247,770,376.799988,87.599998,94
2018/10/16 20:30:00,21.414999,8.3075,31.449999,44.90625,768,254.399994,88.5,94
2018/10/16 20:45:00,21.414999,8.3075,31.445,44.799999,770,290,68.199997,93.5
2018/10/16 21:00:00,21.394999,8.3075,31.439999,44.956249,768,242.199997,98.299995,93.5
2018/10/16 21:15:00,21.394999,8.3075,31.439999,44.918747,770,290.399994,82.5,93.5
2018/10/16 21:30:00,21.394999,8.3075,31.434999,44.84375,771,516,27.599998,93
2018/10/16 21:45:00,21.269999,8.3075,31.434999,44.862499,772,326,91.599998,93
2018/10/16 22:00:00,21.269999,8.3075,31.429998,44.887497,768,288,50,93
2018/10/16 22:15:00,21.269999,8.3075,31.424999,44.9375,770,316,56.149998,92.5
2018/10/16 22:30:00,21.269999,8.3075,31.419998,44.774998,768,229.799988,34.599998,92.5
2018/10/16 22:45:00,21.269999,8.3075,31.419998,44.831249,772,433.199982,62.799999,92.5
2018/10/16 23:00:00,21.269999,8.3075,31.419998,44.756248,774,275.599976,32.049999,92.5
2018/10/16 23:15:00,21.269999,8.3075,31.414999,44.868748,768,260.399994,35.349998,92
2018/10/16 23:30:00,21.269999,8.3075,31.41,44.806248,768,365.599976,33.049999,92
2018/10/16 23:45:00,21.269999,8.3075,31.41,44.931248,768,281.199982,31.224998,91.5
2018/10/17 00:00:00,21.269999,8.3075,31.404999,44.84375,768,254.599991,45.349998,91.5
2018/10/17 00:15:00,21.269999,8.3075,31.4,44.96875,770,428,54.199997,91.5
2018/10/17 00:30:00,21.269999,8.3075,31.394999,44.943748,768,214.199997,43.799999,91.5
2018/10/17 00:45:00,21.269999,8.3075,31.394999,44.912498,770,386.399994,41.799999,91.5
2018/10/17 01:00:00,21.269999,8.3075,31.394999,44.868748,770,269.199982,36.899998,91.5
2018/10/17 01:15:00,21.25,8.3075,31.389999,44.949997,772,223.199997,44.899998,91
2018/10/17 01:30:00,21.269999,8.3075,31.384998,44.981247,768,254.799988,48.149998,91
2018/10/17 01:45:00,21.269999,8.25,31.509998,44.987499,768,231,79.799995,91
2018/10/17 02:00:00,21.125,8.25,31.5,44.774998,772,334,41,91
2018/10/17 02:15:00,21.144999,8.3075,31.375,44.768749,772,251.599991,61.299999,91
2018/10/17 02:30:00,21.125,8.3075,31.494999,44.581249,774,326,29.599998,90.5
2018/10/17 02:45:00,21.125,8.25,31.619999,44.599998,772,393.199982,53.75,91
2018/10/17 03:00:00,21.144999,8.25,31.615,44.65625,770,353.599976,36.699997,90.5
2018/10/17 03:15:00,21.125,8.25,31.609999,44.724998,768,405.599976,49.149998,90.5
2018/10/17 03:30:00,21.125,8.25,31.609999,44.59375,772,263.599976,53.549999,90.5
2018/10/17 03:45:00,21.125,8.25,31.605,44.549999,772,454,51.149998,90.5
2018/10/17 04:00:00,21.125,8.25,31.599998,44.637497,772,221.599991,49.799999,90.5
2018/10/17 04:15:00,21.23,8.1875,31.594999,44.743748,768,290.399994,29.375,90.5
2018/10/17 04:30:00,21.125,8.25,31.594999,44.518749,772,311.599976,51,90.5
2018/10/17 04:45:00,21.23,8.1875,31.589998,44.6875,772,224.599991,65.299995,90
2018/10/17 05:00:00,21.125,8.25,31.584999,44.524998,774,299.199982,48.899998,90
2018/10/17 05:15:00,21.23,8.1875,31.584999,44.556248,772,398,60.699997,90
2018/10/17 05:30:00,21.23,8.1875,31.58,44.643749,774,326.799988,69.699997,90
2018/10/17 05:45:00,21.105,8.1875,31.574999,44.712498,772,401.199982,63.949997,90
2018/10/17 06:00:00,21.105,8.1875,31.574999,44.662498,774,388.799988,52.549999,90
2018/10/17 06:15:00,21,8.25,31.57,44.543747,774,386.799988,62.099998,90
2018/10/17 06:30:00,21.105,8.1875,31.559999,44.599998,774,434,50.199997,89.5
2018/10/17 06:45:00,21.105,8.1875,31.559999,44.512497,774,424,34.549999,90
2018/10/17 07:00:00,21,8.25,31.554998,44.518749,772,195.399994,56.649998,89.5
2018/10/17 07:15:00,21.105,8.192499,31.554998,44.543747,774,279.599976,68.599998,90
2018/10/17 07:30:00,21.105,8.192499,31.554998,44.712498,768,309.199982,56.899998,90
2018/10/17 07:45:00,21.105,8.192499,31.554998,44.512497,772,298.799988,62,90.5
2018/10/17 08:00:00,21.105,8.192499,31.549999,44.724998,770,449.599976,56.149998,90.5
2018/10/17 08:15:00,21.105,8.192499,31.554998,44.631248,772,357.599976,64.099998,91
2018/10/17 08:30:00,21,8.254999,31.549999,44.518749,774,327.199982,76.599998,91.5
2018/10/17 08:45:00,21,8.254999,31.554998,44.524998,774,330.799988,95,92
2018/10/17 09:00:00,21.059999,8.264999,31.57,44.65625,740,266.399994,30.449999,92
2018/10/17 09:15:00,21.019999,8.264999,31.57,44.506248,756,320.399994,15.2125,92.5
2018/10/17 09:30:00,21,8.264999,31.57,44.743748,756,235.599991,18.674999,93
2018/10/17 09:45:00,21.019999,8.264999,31.574999,44.731247,752,340.799988,17.824999,93.5
2018/10/17 10:00:00,21.019999,8.264999,31.574999,44.65625,758,293.199982,23.724998,94
2018/10/17 10:15:00,21.019999,8.264999,31.58,44.599998,756,374.399994,23.924999,94.5
2018/10/17 10:30:00,21.019999,8.264999,31.584999,44.618748,756,306.399994,17.474998,95
2018/10/17 10:45:00,21.019999,8.264999,31.584999,44.549999,756,355.199982,28.199999,95.5
2018/10/17 11:00:00,21.019999,8.264999,31.589998,44.606247,756,137.799988,21.025,96.5
2018/10/17 11:15:00,21.039999,8.264999,31.594999,44.606247,756,230.599991,35.899998,96.5
2018/10/17 11:30:00,21.164999,8.264999,31.594999,44.599998,756,222.199997,16.875,97.5
2018/10/17 11:45:00,21.164999,8.264999,31.599998,44.649998,758,308,24.049999,97.5
2018/10/17 12:00:00,21.184999,8.264999,31.605,44.612499,758,289.199982,16.15,98
2018/10/17 12:15:00,21.184999,8.264999,31.605,44.71875,756,197.799988,27.5,98.5
2018/10/17 12:30:00,21.205,8.259999,31.605,44.731247,755,533.599976,14.875,99
2018/10/17 12:45:00,21.205,8.259999,31.605,44.6875,754,287.599976,18.049999,99
2018/10/17 13:00:00,21.184999,8.264999,31.615,44.606247,760,224.799988,23.549999,99
2018/10/17 13:15:00,21.184999,8.259999,31.609999,44.606247,760,213.799988,29,100
2018/10/17 13:30:00,21.205,8.259999,31.609999,44.724998,756,342,19.5,100
2018/10/17 13:45:00,21.205,8.259999,31.615,44.581249,760,268.799988,31.775,100
2018/10/17 14:00:00,21.205,8.259999,31.615,44.537498,762,296,14.525,100
2018/10/17 14:15:00,21.205,8.259999,31.615,44.606247,760,167,21.099998,100
2018/10/17 14:30:00,21.205,8.259999,31.615,44.581249,760,330.399994,23.949999,100.5
2018/10/17 14:45:00,21.224998,8.259999,31.615,44.6875,756,285.199982,34.349998,100.5
2018/10/17 15:00:00,21.224998,8.259999,31.609999,44.587498,758,366,17.599998,100
2018/10/17 15:15:00,21.205,8.259999,31.615,44.71875,760,303.199982,33.399998,100
2018/10/17 15:30:00,21.224998,8.259999,31.609999,44.59375,766,316,23.549999,100
2018/10/17 15:45:00,21.224998,8.259999,31.605,44.731247,760,240.199997,22.375,100
2018/10/17 16:00:00,21.224998,8.254999,31.605,44.674999,762,275.199982,18.199999,99.5
2018/10/17 16:15:00,21.224998,8.254999,31.605,44.712498,762,318.799988,32.549999,99.5
2018/10/17 16:30:00,21.224998,8.254999,31.599998,44.568748,760,193.599991,23.724998,99
2018/10/17 16:45:00,21.224998,8.254999,31.599998,44.506248,764,224.399994,22.299999,99
2018/10/17 17:00:00,21.224998,8.254999,31.594999,44.574997,760,252.799988,14.75,99
2018/10/17 17:15:00,21.224998,8.254999,31.594999,44.662498,758,288.399994,15.7,98.5
2018/10/17 17:30:00,21.224998,8.254999,31.594999,44.699997,756,287.199982,20.699999,98
2018/10/17 17:45:00,21.224998,8.254999,31.589998,44.606247,760,310,31.525,98
2018/10/17 18:00:00,21.224998,8.254999,31.584999,44.599998,760,144.599991,20.199999,97.5
2018/10/17 18:15:00,21.099998,8.254999,31.584999,44.637497,760,216.199997,25.474998,97
2018/10/17 18:30:00,21.099998,8.254999,31.58,44.53125,766,277.199982,31.65,97
2018/10/17 18:45:00,21.099998,8.254999,31.58,44.568748,760,211.799988,21.099998,96.5
2018/10/17 19:00:00,21.099998,8.254999,31.574999,44.637497,760,270.799988,11.8875,96.5
2018/10/17 19:15:00,21.08,8.254999,31.574999,44.65625,760,259.599976,22.5,96.5
2018/10/17 19:30:00,21.099998,8.254999,31.57,44.662498,760,418.399994,25.875,96
2018/10/17 19:45:00,21.08,8.254999,31.564999,44.712498,760,294.799988,26.324999,95.5
2018/10/17 20:00:00,21.08,8.254999,31.564999,44.693748,764,268,19.025,95.5
2018/10/17 20:15:00,21.08,8.254999,31.559999,44.712498,762,299.599976,31.049999,95
2018/10/17 20:30:00,21.08,8.254999,31.559999,44.506248,764,258,26.025,0
2018/10/17 20:45:00,0,8.254999,31.554998,44.649998,764,0,31.549999,0
2018/10/17 21:00:00,21.08,8.254999,31.554998,44.506248,766,407.199982,22.625,94.5
2018/10/17 21:15:00,0,8.254999,31.549999,44.712498,762,277.599976,32.149998,94
2018/10/17 21:30:00,21.08,8.254999,31.544998,44.737499,762,300.399994,28.949999,94
2018/10/17 21:45:00,0,0,0,0,0,256.799988,28.775,94
2018/10/17 22:00:00,21.08,0,0,44.606247,766,328,28.574999,93.5
2018/10/17 22:15:00,0,8.254999,31.539999,44.737499,762,356.399994,17.9,93.5
2018/10/17 22:30:00,21.08,8.254999,31.535,44.6875,760,291.599976,24.574999,93
2018/10/17 22:45:00,0,0,31.529999,44.612499,762,272.399994,24.949999,0
2018/10/17 23:00:00,21.08,8.254999,31.529999,44.5625,760,329.599976,25.549999,93
2018/10/17 23:15:00,21.08,8.254999,31.525,44.668747,762,266,26.099998,92.5
2018/10/17 23:30:00,20.955,8.254999,0,44.631248,758,274.399994,21.449999,92.5
2018/10/17 23:45:00,20.934999,8.254999,31.519999,44.737499,760,339.599976,35.099998,92.5
2018/10/18 00:00:00,20.955,8.254999,31.514999,44.631248,760,323.199982,15.575,92.5
2018/10/18 00:15:00,20.934999,8.254999,31.514999,44.643749,760,306.399994,12.737499,92
2018/10/18 00:30:00,20.934999,8.254999,31.509998,44.6875,762,397.599976,14.275,92
2018/10/18 00:45:00,20.934999,8.254999,31.509998,44.668747,760,279.599976,16.025,92
2018/10/18 01:00:00,20.934999,8.254999,31.504999,44.5625,766,273.199982,24.224998,91.5
2018/10/18 01:15:00,20.934999,8.259999,31.504999,44.618748,764,249.399994,21.275,92
2018/10/18 01:30:00,20.934999,8.254999,31.5,44.512497,764,316.799988,20.799999,91.5
2018/10/18 01:45:00,20.934999,8.254999,31.5,44.524998,766,304.399994,13.2125,91.5
2018/10/18 02:00:00,20.934999,8.254999,31.619999,44.3125,764,362,21.025,91.5
2018/10/18 02:15:00,20.934999,8.254999,31.615,44.40625,766,338,15.0125,91.5
2018/10/18 02:30:00,20.934999,8.254999,31.615,44.362499,766,327.199982,14.599999,91
2018/10/18 02:45:00,20.934999,8.254999,31.609999,44.34375,766,278.799988,24.324999,91
2018/10/18 03:00:00,20.934999,8.259999,31.609999,44.431248,764,271.599976,33.149998,91
2018/10/18 03:15:00,20.914999,8.254999,31.605,44.481247,764,339.599976,32.099998,91
2018/10/18 03:30:00,20.914999,8.254999,31.599998,44.368748,764,316.399994,14.724999,91
2018/10/18 03:45:00,20.914999,8.259999,31.599998,44.381248,764,283.199982,43.299999,91
2018/10/18 04:00:00,20.914999,8.254999,31.594999,44.306248,766,380.799988,25.75,91
2018/10/18 04:15:00,20.789999,8.254999,31.589998,44.399998,764,413.599976,30.049999,90.5
2018/10/18 04:30:00,20.789999,8.259999,31.589998,44.262497,770,311.599976,37.649998,90.5
