year,month,variable,mean,median,std,IQR,min,max
2020,August,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,August,orp_mV,743.3,743.88,11.19,15.99,711.86,767.88
2020,August,pH,8.37,8.41,0.15,0.22,7.9,8.68
2020,August,pH_mV,NA,NA,NA,NA,NA,NA
2020,August,salinity_psu,34.21,34.2,0.18,0.32,33.52,34.91
2020,August,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,August,temp_c,25.05,25.06,0.04,0.06,24.9,25.2
2020,August,temp_f,NA,NA,NA,NA,NA,NA
2020,August,total_algae_cellsL,169885.13,169881.59,10.04,0,169830.39,169907.19
2020,August,total_algae_rfu,NA,NA,NA,NA,NA,NA
2020,August,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2020,September,chlorophyll_rfu,NA,NA,NA,NA,NA,NA
2020,September,chlorophyll_ugL,673.59,673.6,1.16,1.6,670.4,675.2
2020,September,conductivity_uScm,51952.54,51987.5,217.89,303.13,51262.5,52587.5
2020,September,do_local_percent,NA,NA,NA,NA,NA,NA
2020,September,do_mgL,NA,NA,NA,NA,NA,NA
2020,September,do_saturated_percent,87.84,87.5,3.64,5.5,77,98.5
2020,September,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,September,orp_mV,764.18,767.88,12.84,16.01,731.84,783.93
2020,September,pH,8.31,8.34,0.11,0.14,7.97,8.5
2020,September,pH_mV,NA,NA,NA,NA,NA,NA
2020,September,salinity_psu,34.18,34.18,0.16,0.25,33.75,34.63
2020,September,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,September,temp_c,25.01,25.03,0.08,0.12,24.74,25.24
2020,September,temp_f,NA,NA,NA,NA,NA,NA
2020,September,total_algae_cellsL,169888.65,169881.59,20.92,25.59,169702.39,169958.39
2020,September,total_algae_rfu,NA,NA,NA,NA,NA,NA
2020,September,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2020,October,chlorophyll_rfu,NA,NA,NA,NA,NA,NA
2020,October,chlorophyll_ugL,673.59,673.6,1.14,1.6,669.6,676
2020,October,conductivity_uScm,51627.96,51643.75,212.66,218.75,51043.75,52081.25
2020,October,do_local_percent,NA,NA,NA,NA,NA,NA
2020,October,do_mgL,NA,NA,NA,NA,NA,NA
2020,October,do_saturated_percent,86.09,86,4.16,5.5,73.5,99
2020,October,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,October,orp_mV,764.96,767.88,11.82,16,731.86,787.89
2020,October,pH,8.31,8.32,0.13,0.15,7.97,8.62
2020,October,pH_mV,NA,NA,NA,NA,NA,NA
2020,October,salinity_psu,33.93,33.94,0.24,0.33,33.22,34.61
2020,October,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,October,temp_c,24.98,24.97,0.07,0.11,24.76,25.12
2020,October,temp_f,NA,NA,NA,NA,NA,NA
2020,October,total_algae_cellsL,169891.77,169881.59,20.19,25.59,169702.39,169958.39
2020,October,total_algae_rfu,NA,NA,NA,NA,NA,NA
2020,October,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2020,November,chlorophyll_rfu,NA,NA,NA,NA,NA,NA
2020,November,chlorophyll_ugL,673.59,673.6,1.13,1.6,672,675.2
2020,November,conductivity_uScm,50670.19,50931.25,1005,1518.75,47362.5,52487.5
2020,November,do_local_percent,NA,NA,NA,NA,NA,NA
2020,November,do_mgL,NA,NA,NA,NA,NA,NA
2020,November,do_saturated_percent,85.69,85.5,4.55,6,73.5,98.5
2020,November,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,November,orp_mV,768.97,771.89,12.21,19.99,735.87,787.9
2020,November,pH,8.15,8.17,0.14,0.2,7.71,8.48
2020,November,pH_mV,NA,NA,NA,NA,NA,NA
2020,November,salinity_psu,33.3,33.47,0.71,1.1,31.02,34.46
2020,November,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,November,temp_c,24.96,24.96,0.07,0.1,24.75,25.12
2020,November,temp_f,NA,NA,NA,NA,NA,NA
2020,November,total_algae_cellsL,169893.72,169881.59,13.17,25.59,169856,169932.8
2020,November,total_algae_rfu,NA,NA,NA,NA,NA,NA
2020,November,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2020,December,chlorophyll_rfu,NA,NA,NA,NA,NA,NA
2020,December,chlorophyll_ugL,673.6,673.6,1.13,1.6,670.4,675.2
2020,December,conductivity_uScm,51587.11,51625,353.94,425,50625,52531.25
2020,December,do_local_percent,NA,NA,NA,NA,NA,NA
2020,December,do_mgL,NA,NA,NA,NA,NA,NA
2020,December,do_saturated_percent,87.37,87,5.64,7.5,70,104.5
2020,December,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,December,orp_mV,752.51,747.87,18.96,35.98,715.89,791.89
2020,December,pH,8.24,8.25,0.09,0.12,7.93,8.49
2020,December,pH_mV,NA,NA,NA,NA,NA,NA
2020,December,salinity_psu,33.95,33.98,0.3,0.4,33.07,34.82
2020,December,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2020,December,temp_c,24.95,24.94,0.06,0.08,24.88,25.12
2020,December,temp_f,NA,NA,NA,NA,NA,NA
2020,December,total_algae_cellsL,169894.32,169907.19,18.7,25.59,169728,169958.39
2020,December,total_algae_rfu,NA,NA,NA,NA,NA,NA
2020,December,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2021,January,chlorophyll_rfu,NA,NA,NA,NA,NA,NA
2021,January,chlorophyll_ugL,673.59,673.6,1.14,1.6,669.6,675.6
2021,January,conductivity_uScm,51335.89,51531.25,503.87,650,49962.5,52468.75
2021,January,do_local_percent,NA,NA,NA,NA,NA,NA
2021,January,do_mgL,NA,NA,NA,NA,NA,NA
2021,January,do_saturated_percent,88.15,88,6.49,8.88,69.5,107.5
2021,January,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2021,January,orp_mV,737.31,735.89,7.29,11.99,719.86,751.9
2021,January,pH,8.27,8.28,0.05,0.05,8.08,8.36
2021,January,pH_mV,NA,NA,NA,NA,NA,NA
2021,January,salinity_psu,33.71,33.84,0.41,0.52,32.55,34.41
2021,January,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2021,January,temp_c,24.98,24.97,0.07,0.11,24.88,25.12
2021,January,temp_f,NA,NA,NA,NA,NA,NA
2021,January,total_algae_cellsL,169899.49,169907.19,18,25.59,169728,169958.39
2021,January,total_algae_rfu,NA,NA,NA,NA,NA,NA
2021,January,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2021,February,chlorophyll_rfu,NA,NA,NA,NA,NA,NA
2021,February,chlorophyll_ugL,673.61,673.6,1.13,1.6,672,675.2
2021,February,conductivity_uScm,51924.31,52006.25,279.69,312.5,50931.25,52300
2021,February,do_local_percent,NA,NA,NA,NA,NA,NA
2021,February,do_mgL,NA,NA,NA,NA,NA,NA
2021,February,do_saturated_percent,88.69,88.5,5.51,7.5,73,106
2021,February,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2021,February,orp_mV,728.81,727.89,6.23,8,711.87,739.9
2021,February,pH,8.25,8.26,0.07,0.07,7.9,8.37
2021,February,pH_mV,NA,NA,NA,NA,NA,NA
2021,February,salinity_psu,34.11,34.15,0.2,0.23,33.38,34.42
2021,February,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2021,February,temp_c,24.99,24.98,0.08,0.13,24.88,25.24
2021,February,temp_f,NA,NA,NA,NA,NA,NA
2021,February,total_algae_cellsL,169895.58,169907.19,12.74,25.59,169881.59,169907.19
2021,February,total_algae_rfu,NA,NA,NA,NA,NA,NA
2021,February,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2021,March,chlorophyll_rfu,NA,NA,NA,NA,NA,NA
2021,March,chlorophyll_ugL,673.57,673.6,1.14,1.6,670.4,675.2
2021,March,conductivity_uScm,50181.25,50146.87,386.57,670.31,49718.75,50887.5
2021,March,do_local_percent,NA,NA,NA,NA,NA,NA
2021,March,do_mgL,NA,NA,NA,NA,NA,NA
2021,March,do_saturated_percent,89.61,89.5,5.27,7,74.5,105
2021,March,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2021,March,orp_mV,726.87,719.88,19.18,31.99,675.83,771.88
2021,March,pH,8.28,8.29,0.08,0.07,8.01,8.43
2021,March,pH_mV,NA,NA,NA,NA,NA,NA
2021,March,salinity_psu,32.89,32.8,0.28,0.39,32.54,33.37
2021,March,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2021,March,temp_c,25.04,25.05,0.07,0.09,24.88,25.23
2021,March,temp_f,NA,NA,NA,NA,NA,NA
2021,March,total_algae_cellsL,169885.2,169881.59,17.38,0,169728,169958.39
2021,March,total_algae_rfu,NA,NA,NA,NA,NA,NA
2021,March,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2021,April,chlorophyll_rfu,NA,NA,NA,NA,NA,NA
2021,April,chlorophyll_ugL,673.58,673.6,1.15,1.6,669.6,675.2
2021,April,conductivity_uScm,49561.4,49500,598.57,1031.25,48643.75,50875
2021,April,do_local_percent,NA,NA,NA,NA,NA,NA
2021,April,do_mgL,NA,NA,NA,NA,NA,NA
2021,April,do_saturated_percent,89.66,89.5,3.44,5,80.5,100.5
2021,April,nlf_conductivity_uScm,NA,NA,NA,NA,NA,NA
2021,April,orp_mV,768.78,771.87,6.27,8.01,751.86,779.89
2021,April,pH,8.19,8.22,0.11,0.09,7.88,8.36
2021,April,pH_mV,NA,NA,NA,NA,NA,NA
2021,April,salinity_psu,32.46,32.41,0.39,0.7,31.83,33.29
2021,April,sp_conductivity_uScm,NA,NA,NA,NA,NA,NA
2021,April,temp_c,25.03,25.04,0.07,0.08,24.88,25.2
2021,April,temp_f,NA,NA,NA,NA,NA,NA
2021,April,total_algae_cellsL,169894.05,169907.19,15.03,25.59,169779.19,169958.39
2021,April,total_algae_rfu,NA,NA,NA,NA,NA,NA
2021,April,total_dissolved_solids_mgL,NA,NA,NA,NA,NA,NA
2021,May,chlorophyll_rfu,0.44,0.44,0.03,0.04,0.38,0.52
2021,May,chlorophyll_ugL,673.58,673.6,1.14,1.6,672,675.2
2021,May,conductivity_uScm,50646.69,50618.75,955.58,1650,46543.75,52581.25
2021,May,do_local_percent,103.33,102.57,3.2,5.66,98.5,109.44
2021,May,do_mgL,6.19,6.19,0.18,0.32,5.91,6.55
2021,May,do_saturated_percent,88.64,88.5,3.69,5,78,99
2021,May,nlf_conductivity_uScm,50292.75,50279.72,75.1,139.86,50176.24,50442.71
2021,May,orp_mV,726.05,727.88,2.56,4,719.89,727.9
2021,May,pH,8.06,8.08,0.13,0.12,7.71,8.3
2021,May,pH_mV,-91.51,-91.51,0.79,1.31,-93,-90.08
2021,May,salinity_psu,33,33.15,0.93,1.84,31,35.47
2021,May,sp_conductivity_uScm,50308.33,50293.7,71.95,117.97,50176.07,50562.07
2021,May,temp_c,25.39,25.11,0.43,0.61,25.01,26.49
2021,May,temp_f,77.16,77.18,0.14,0.18,76.79,77.41
2021,May,total_algae_cellsL,169899.97,169907.19,11.53,25.59,169881.59,169932.8
2021,May,total_algae_rfu,1.12,1.13,0.12,0.21,0.85,1.41
2021,May,total_dissolved_solids_mgL,32844.09,32858.59,113.68,199.9,32642.75,33022.29
2021,June,chlorophyll_rfu,0.43,0.4,0.39,0.51,0.01,1.87
2021,June,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2021,June,conductivity_uScm,49641.57,49640.83,11.34,18.46,49618.21,49662.99
2021,June,do_local_percent,104.74,104.26,3.24,5.55,95.51,111.5
2021,June,do_mgL,6.28,6.24,0.19,0.32,5.92,6.69
2021,June,do_saturated_percent,91.49,90.98,2.8,4.88,83.61,97.47
2021,June,nlf_conductivity_uScm,49618.24,49538.05,317.64,199.29,49152.61,50328.5
2021,June,orp_mV,274.84,276.17,10.98,15.85,240.36,302.69
2021,June,pH,8.21,8.21,0.04,0.06,8.13,8.31
2021,June,pH_mV,-91.43,-91.48,0.86,1.35,-93.39,-88.57
2021,June,salinity_psu,32.48,32.48,0.01,0.01,32.46,32.5
2021,June,sp_conductivity_uScm,49541.87,49513.25,240.12,173.23,49152.12,50292.49
2021,June,temp_c,25.08,25.1,0.05,0.09,24.88,25.23
2021,June,temp_f,77.14,77.18,0.09,0.16,76.79,77.41
2021,June,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2021,June,total_algae_rfu,1.12,1.02,0.72,0.9,-0.08,3.31
2021,June,total_dissolved_solids_mgL,32155.76,32167.25,63.66,78.9,32000.65,32255.75
2021,July,chlorophyll_rfu,2.79,2.79,NA,0,2.79,2.79
2021,July,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2021,July,conductivity_uScm,49365.12,49351.98,31.21,6.11,49322.88,49432.2
2021,July,do_local_percent,105.3,104.25,3.26,5.35,97.23,114
2021,July,do_mgL,6.31,6.25,0.19,0.31,6.06,6.79
2021,July,do_saturated_percent,91.94,91.02,2.84,4.66,84.64,99.71
2021,July,nlf_conductivity_uScm,49399.99,49403.58,155.09,295.62,49152.32,49663.07
2021,July,orp_mV,275.87,272.12,12.57,19.97,245.06,301.83
2021,July,pH,8.15,8.16,0.06,0.09,8,8.31
2021,July,pH_mV,-89.99,-90.05,1.3,1.59,-92.38,-86.09
2021,July,salinity_psu,32.4,32.41,0.04,0.01,32.27,32.42
2021,July,sp_conductivity_uScm,49412.65,49404.45,136.91,197.42,49152.17,49663.85
2021,July,temp_c,25.08,25.1,0.04,0,24.98,25.26
2021,July,temp_f,77.14,77.18,0.07,0,76.79,77.47
2021,July,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2021,July,total_algae_rfu,22.6,22.57,2.33,4.09,18.88,26.64
2021,July,total_dissolved_solids_mgL,32148.57,32108.45,118.17,212.29,32001.74,32355.14
2021,August,chlorophyll_rfu,1.66,0.92,1.86,2.88,-0.36,6.57
2021,August,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2021,August,conductivity_uScm,49673.55,49669.83,9.42,10.3,49664.02,49703.02
2021,August,do_local_percent,106.14,105.43,3.37,6.1,98.43,113.42
2021,August,do_mgL,6.36,6.31,0.2,0.36,6.05,7.07
2021,August,do_saturated_percent,92.62,91.98,2.94,5.24,85.02,99.42
2021,August,nlf_conductivity_uScm,49754.08,49752.28,201.78,303.14,49408.18,50175.54
2021,August,orp_mV,295.78,299.88,15.99,28.58,238.71,319.92
2021,August,pH,8.14,8.15,0.04,0.04,8.06,8.24
2021,August,pH_mV,-92.65,-92.76,1.19,1.58,-94.88,-89.62
2021,August,salinity_psu,32.26,32.26,0,0,32.26,32.27
2021,August,sp_conductivity_uScm,49811.08,49807.48,189.73,250.53,49409.35,50175.09
2021,August,temp_c,NA,NA,NA,NA,NA,NA
2021,August,temp_f,NA,NA,NA,NA,NA,NA
2021,August,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2021,August,total_algae_rfu,4.34,3.18,8.93,10.41,-5.27,48.31
2021,August,total_dissolved_solids_mgL,32305.48,32306.04,25.02,23.1,32282.64,32354.84
2021,September,chlorophyll_rfu,5.46,4.31,3.89,6.9,-0.07,15.53
2021,September,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2021,September,conductivity_uScm,49937.28,49935.97,8.03,11.18,49925.43,49991.95
2021,September,do_local_percent,105.94,105.2,3.31,5.8,98.1,113.39
2021,September,do_mgL,6.32,6.28,0.2,0.34,6.03,6.75
2021,September,do_saturated_percent,92.22,91.53,2.88,4.94,85.78,98.43
2021,September,nlf_conductivity_uScm,49987.57,50008.59,132.13,170.31,49665.03,50175.91
2021,September,orp_mV,287.29,287.44,7.79,11.93,261.46,303.48
2021,September,pH,8.11,8.11,0.04,0.05,8.01,8.19
2021,September,pH_mV,-92.69,-92.76,1.49,2.2,-95.42,-89.11
2021,September,salinity_psu,32.52,32.52,0.01,0.02,32.5,32.55
2021,September,sp_conductivity_uScm,50033.53,50044.18,96.1,139.52,49696.78,50175.91
2021,September,temp_c,25,25,0,0,25,25
2021,September,temp_f,77.01,77.01,0,0,77.01,77.01
2021,September,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2021,September,total_algae_rfu,17.37,17.2,14.11,20.64,-3.87,63.18
2021,September,total_dissolved_solids_mgL,32446.71,32442.14,7.25,13.8,32434.64,32455.64
2021,October,chlorophyll_rfu,0.17,0.16,0.18,0.29,-0.14,0.53
2021,October,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2021,October,conductivity_uScm,50035.52,49989.92,104.08,219.75,49920,50175.99
2021,October,do_local_percent,103.85,103.45,3.04,5.27,97.54,111.91
2021,October,do_mgL,6.21,6.19,0.17,0.3,5.88,6.65
2021,October,do_saturated_percent,90.68,90.3,2.62,4.54,85.82,97.5
2021,October,nlf_conductivity_uScm,49948.34,49963.69,144.21,239.95,49664.16,50175.95
2021,October,orp_mV,259.55,255.67,12.44,11.77,236.61,292.36
2021,October,pH,8.11,8.11,0.03,0.05,8.02,8.19
2021,October,pH_mV,-92.19,-92.23,0.83,1.13,-94,-89.73
2021,October,salinity_psu,32.52,32.52,0.02,0.02,32.5,32.6
2021,October,sp_conductivity_uScm,49981.32,50004.36,135.44,179.65,49664.94,50175.96
2021,October,temp_c,25.03,25,0.05,0,24.88,25.13
2021,October,temp_f,77.05,77.01,0.09,0,77.01,77.23
2021,October,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2021,October,total_algae_rfu,6.91,6.88,0.98,1.43,5.11,8.59
2021,October,total_dissolved_solids_mgL,32429.35,32425.74,21.91,31.9,32384.24,32477.94
2021,November,chlorophyll_rfu,-0.28,-0.27,0.1,0.16,-0.49,-0.03
2021,November,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2021,November,conductivity_uScm,50420.18,50337.38,201.9,341.02,49920.01,50678.03
2021,November,do_local_percent,104.18,103.67,2.57,4.59,98.32,109.48
2021,November,do_mgL,6.24,6.22,0.15,0.27,5.98,6.56
2021,November,do_saturated_percent,91.14,90.78,2.27,4.02,85.56,95.9
2021,November,nlf_conductivity_uScm,50240.45,50271.78,154.38,134.95,49736.95,50409.38
2021,November,orp_mV,250.92,250.83,3.98,5.07,239.64,261.65
2021,November,pH,8.12,8.12,0.04,0.06,8,8.19
2021,November,pH_mV,-90.24,-90.28,1.12,1.67,-92.97,-85.97
2021,November,salinity_psu,32.88,32.88,0.04,0.04,32.72,33.04
2021,November,sp_conductivity_uScm,50251.67,50271.74,132.19,143.38,49726.44,50413.52
2021,November,temp_c,25.02,25,0.04,0,24.88,25.13
2021,November,temp_f,77.03,77.01,0.07,0,76.78,77.23
2021,November,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2021,November,total_algae_rfu,0.96,1,0.45,0.64,-0.31,2.37
2021,November,total_dissolved_solids_mgL,32614.75,32661.14,95.59,32,32401.24,32689.04
2021,December,chlorophyll_rfu,-2.11,-2.12,0.06,0.08,-2.21,-1.78
2021,December,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2021,December,conductivity_uScm,50928.84,50860.72,210.65,272.53,50329.98,51139.49
2021,December,do_local_percent,104.13,103.57,2.35,3.91,98.61,109.5
2021,December,do_mgL,6.21,6.19,0.14,0.23,5.97,6.53
2021,December,do_saturated_percent,91.01,90.54,2.04,3.38,86.38,95.97
2021,December,nlf_conductivity_uScm,50753.69,50777.01,125.79,104.24,50270.53,50883.02
2021,December,orp_mV,241.16,241.47,7.16,9.98,221.38,260.73
2021,December,pH,8.02,8.02,0.06,0.12,7.91,8.12
2021,December,pH_mV,-88.72,-88.81,1.01,1.54,-90.82,-85.94
2021,December,salinity_psu,NA,NA,NA,NA,NA,NA
2021,December,sp_conductivity_uScm,50777.73,50797.6,117.9,122.9,50293.29,50910.45
2021,December,temp_c,25.01,25,0.03,0,24.75,25.13
2021,December,temp_f,77.02,77.01,0.05,0,76.56,77.23
2021,December,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2021,December,total_algae_rfu,-11.6,-11.63,0.22,0.31,-11.82,-11.25
2021,December,total_dissolved_solids_mgL,33111.26,33103.09,68.17,92.4,32742.74,33231.29
2022,January,chlorophyll_rfu,0.52,0.52,0.02,0.04,0.44,0.55
2022,January,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,January,conductivity_uScm,51235.51,51171.13,138.91,268.25,50829.65,51414.15
2022,January,do_local_percent,105.79,105.23,2.81,4.89,99.02,112
2022,January,do_mgL,6.28,6.24,0.17,0.29,5.98,6.68
2022,January,do_saturated_percent,92.1,91.58,2.43,4.2,86.31,97.49
2022,January,nlf_conductivity_uScm,51002.89,51021.3,108.24,123.06,50689.03,51152.75
2022,January,orp_mV,239.8,239.37,10.21,12.98,210.18,264.31
2022,January,pH,8.08,8.08,0.06,0.11,7.97,8.19
2022,January,pH_mV,-91.35,-91.27,1.71,2,-95.22,-86.5
2022,January,salinity_psu,33.47,33.48,0.01,0.02,33.44,33.49
2022,January,sp_conductivity_uScm,51018.03,51037.33,112.14,138.23,50689.07,51169.73
2022,January,temp_c,25.01,25,0.03,0,24.88,25.13
2022,January,temp_f,77.02,77.01,0.05,0,76.78,77.23
2022,January,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,January,total_algae_rfu,-2.13,-2.12,0.05,0.05,-2.32,-2.09
2022,January,total_dissolved_solids_mgL,33124.31,33111.49,63.89,103,33024.29,33258.69
2022,February,chlorophyll_rfu,-0.27,-0.29,0.04,0.03,-0.3,-0.15
2022,February,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,February,conductivity_uScm,50804.28,50716.45,117.85,232.26,50688.02,51100.04
2022,February,do_local_percent,103.73,103.31,3.08,5.5,95.03,111.49
2022,February,do_mgL,6.24,6.21,0.18,0.32,5.94,6.68
2022,February,do_saturated_percent,91.46,90.99,2.67,4.76,84.22,97.95
2022,February,nlf_conductivity_uScm,50725.04,50732.09,157.03,259.59,50432.2,51053.58
2022,February,orp_mV,234.52,234.06,8.46,12.07,208.25,257.51
2022,February,pH,8.19,8.18,0.05,0.07,8.05,8.31
2022,February,pH_mV,-95.54,-95.54,1.19,1.88,-98.49,-91.9
2022,February,salinity_psu,33.01,33.01,0,0.01,33,33.01
2022,February,sp_conductivity_uScm,50737.02,50756.09,100.17,106.59,50432.25,50865.94
2022,February,temp_c,25.05,25,0.06,0.12,24.25,25.13
2022,February,temp_f,77.09,77.01,0.11,0.22,75.66,77.23
2022,February,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,February,total_algae_rfu,-0.1,-0,0.44,0.52,-1.36,0.87
2022,February,total_dissolved_solids_mgL,32861.46,32847.88,58.49,95.85,32768.49,32988.89
2022,March,chlorophyll_rfu,-0.56,-0.56,0.05,0.06,-0.68,-0.39
2022,March,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,March,conductivity_uScm,50690.13,50689.43,2.07,3.17,50688.2,50693.34
2022,March,do_local_percent,105.75,105.21,3.29,5.8,99.05,112.98
2022,March,do_mgL,6.32,6.29,0.19,0.34,6,6.74
2022,March,do_saturated_percent,92.51,92.03,2.85,5.06,86.69,98.7
2022,March,nlf_conductivity_uScm,50558.33,50560.18,72.3,124.97,50432.18,50682.28
2022,March,orp_mV,242.82,240.86,10.45,13.01,216.99,267.53
2022,March,pH,8.14,8.15,0.07,0.11,7.92,8.25
2022,March,pH_mV,-97.77,-97.78,1.25,1.78,-100.44,-93.79
2022,March,salinity_psu,33.07,33.07,NA,0,33.07,33.07
2022,March,sp_conductivity_uScm,50557.5,50557.45,74.13,127.51,50432.01,50691.21
2022,March,temp_c,25.05,25,0.06,0.12,24.75,25.13
2022,March,temp_f,77.1,77.01,0.11,0.22,76.56,77.23
2022,March,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,March,total_algae_rfu,-2.46,-2.51,0.33,0.34,-3.15,-1.53
2022,March,total_dissolved_solids_mgL,32873,32863.69,65.86,106.2,32768.49,33011.29
2022,April,chlorophyll_rfu,-0.37,-0.35,0.07,0.08,-0.53,-0.2
2022,April,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,April,conductivity_uScm,50188.4,50118.15,133.4,284.32,50037.75,50401.87
2022,April,do_local_percent,105.53,105,3.54,6.34,98.03,113.04
2022,April,do_mgL,6.33,6.3,0.21,0.38,6,7.12
2022,April,do_saturated_percent,92.36,91.91,3.09,5.52,85.99,98.81
2022,April,nlf_conductivity_uScm,50046.87,50046.07,73.75,126.56,49920.03,50175.85
2022,April,orp_mV,238.4,238.17,6.64,9.4,219.14,258.66
2022,April,pH,8.19,8.21,0.07,0.11,8.01,8.31
2022,April,pH_mV,-100.81,-101.04,1.48,1.84,-103.44,-96.58
2022,April,salinity_psu,32.93,32.93,0.03,0.04,32.76,32.98
2022,April,sp_conductivity_uScm,50048.87,50049.08,75.23,131.77,49920,50175.94
2022,April,temp_c,25.01,25,0.02,0,24.88,25.13
2022,April,temp_f,77.01,77.01,0.04,0,76.78,77.23
2022,April,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,April,total_algae_rfu,-0.07,-0.03,0.26,0.39,-0.67,0.55
2022,April,total_dissolved_solids_mgL,32565.56,32556.39,35.28,55.25,32512.14,32639.95
2022,May,chlorophyll_rfu,-0.27,-0.27,0.05,0.06,-0.39,-0.13
2022,May,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,May,conductivity_uScm,NA,NA,NA,NA,NA,NA
2022,May,do_local_percent,105.64,105.23,3.61,6.44,97.51,112.49
2022,May,do_mgL,6.29,6.26,0.21,0.38,5.91,6.69
2022,May,do_saturated_percent,91.96,91.51,3.13,5.53,84.67,97.99
2022,May,nlf_conductivity_uScm,50533.92,50549.17,125.6,137.16,50070.07,50687.95
2022,May,orp_mV,232.69,232.39,4.45,6.05,220.32,245.59
2022,May,pH,8.22,8.22,0.04,0.04,8.13,8.31
2022,May,pH_mV,-103.29,-103.29,1,1.58,-105.45,-100.29
2022,May,salinity_psu,33.02,33.02,NA,0,33.02,33.02
2022,May,sp_conductivity_uScm,50531.84,50548.55,127.36,137.66,50066.25,50687.63
2022,May,temp_c,25.11,25.12,0,0,25.1,25.12
2022,May,temp_f,77.21,77.21,0.01,0,77.19,77.21
2022,May,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,May,total_algae_rfu,1.64,1.64,0.52,0.59,0.06,2.93
2022,May,total_dissolved_solids_mgL,32836.28,32847.79,124.83,116.95,32512.44,33023.89
2022,June,chlorophyll_rfu,-0.07,-0.05,0.1,0.13,-0.3,0.15
2022,June,chlorophyll_ugL,NA,NA,NA,NA,NA,NA
2022,June,conductivity_uScm,50870.41,50849.62,247.19,290.86,50372.79,51177.02
2022,June,do_local_percent,105.19,104.61,3.44,5.95,94.11,113.25
2022,June,do_mgL,6.26,6.23,0.2,0.35,5.54,6.74
2022,June,do_saturated_percent,91.62,91.15,2.99,5.15,82.38,98.65
2022,June,nlf_conductivity_uScm,50741.3,50773.16,151.56,163.69,50189.14,50935.05
2022,June,orp_mV,234.97,234.45,6.35,9.02,218.16,254.01
2022,June,pH,8.21,8.21,0.06,0.09,8.01,8.37
2022,June,pH_mV,-102.49,-102.46,1.44,2.03,-105.43,-99.07
2022,June,salinity_psu,33.24,33.25,0.02,0.02,33.19,33.36
2022,June,sp_conductivity_uScm,50748.83,50773.01,141.74,165.77,50240.28,50943.97
2022,June,temp_c,25.1,25.1,0.01,0.01,25.08,25.12
2022,June,temp_f,77.18,77.19,0.02,0.02,77.14,77.22
2022,June,total_algae_cellsL,NA,NA,NA,NA,NA,NA
2022,June,total_algae_rfu,1.93,1.92,0.25,0.34,1.27,2.74
2022,June,total_dissolved_solids_mgL,33063.77,33083.29,130.7,133.6,32651.84,33276.09
