Time Interval,Date,Temperature (ºF),Temperature (ºC),pH (mV),Salinity (PSU),Conductivity (µS/cm),"Conductivity, Non-Linear Function (µS/cm)","Conductivity, Specific (µS/cm)",Dissolved Oxygen (mg/L),"Dissolved Oxygen, Saturated (%)","Dissolved Oxygen, Local (%)",Oxygen Reduction Potential (mV),Chlorophyll (RFU),Total Algae (RFU),Total Dissolved Solids (mg/L),pH (YSI),Turbidity (RFU),Phosphate (mg/L),"Nitrate, Mid-Range (mg/L)","Nitrate, High-Range (mg/L)",pH_Hach,Alkalinity (mg/L CaCO3),Silica (mg/L),Iron (mg/L),Ammonia (mg/L)
Weekly,2023-06-24,77.038429,25.021349,-112.635345,33.276962,50927.945313,50660.2890625,50746.7421875,6.230587,91.1511725,104.344746,211.931549,-1.829412,-4.649133,32864.289063,8.277476499999999,0,0.14,1.4,2.3,8.14,144,1.36,0.012,NA
Weekly,2023-07-01,77.027161,25.008831,-113.176704,33.268915,50688.324219,50658.4375,50717.851563,6.260186,91.6232525,104.8571125,214.2700195,-1.698344,-4.340179,32634.544922,8.250181,0,NA,1.2,1.3,7.99,NA,0.97,0.007,NA
Weekly,2023-07-08,77.038429,25.021349,-113.81660450000001,32.773724,50193.148438,50215.810547,50222.4648435,6.311648,92.27253,105.655914,220.82525650000002,-0.213681,NA,32554.794922,8.183843,0,0.13,1.5,2.1,8.28,136,0.68,0.006,0.01
Weekly,2023-07-15,77.252159,25.021349,-113.548012,32.700302,50122.923828,49794.675781,49813.71875,6.349225000000001,92.7635195,106.42831799999999,224.644257,-0.119889,NA,32473.1416015,8.235942000000001,0,0.18,1.2,1.8,7.94,131,0.59,0.006,NA
Weekly,2023-07-22,77.027161,25.021349,-113.772705,32.5652235,49973.75,50156.1171875,50145.40625,6.315895,92.427475,105.852715,242.76638,-0.006916,-28.771002,32511.998047,8.26022,0,0.18,1.6,2.4,7.93,138,0.55,0,0.06
Weekly,2023-07-29,77.027161,25.121313,-112.757744,32.903164,50562.6777345,50314.640625,50301.777344,6.3248595000000005,92.611229,106.174805,232.871948,0.040255,-28.450125,32767.998047,8.2164115,0,0.19,1.8,2.6,7.95,142,0.84,0.007,NA
Weekly,2023-08-05,77.218361,25.121313,-113.011864,33.006214,50443.082031,50249.453125,50326.207031,6.28115,92.000488,105.358109,232.01593,-0.1964,-29.965065,32767.998047,8.2533215,0,0.12,1.5,2.1,7.85,144,0.7,0.006,NA
Weekly,2023-08-12,77.218361,25.121313,-112.902653,32.8327235,50265.765625,50283.470703,50302.828125,6.168346,90.286324,102.7841875,232.6794355,-0.1685865,-11.512162,32767.998047,8.256845,0,0.22,1.5,2.3,8.22,139,0.95,0.017,NA
Weekly,2023-08-19,77.218361,25.121313,-110.074303,33.183357,50628.765625,50357.078125,50378.126953,6.164898,90.1848605,102.865845,228.13533,0.099199,11.6869505,33023.996094,8.130036,0,0.14,1.2,2.2,8.14,139,0.78,0.015,NA
Weekly,2023-08-26,77.2071,25.115057,-109.7731325,32.876026,50131.792969,50078.542969,50042.84375,6.150221999999999,89.94883,102.61924,227.233551,0.15781,5.3156555,32511.998047,8.1453035,0,0.01,1.13,1.73,8.23,126,0.77,0.028,NA
Weekly,2023-09-02,77.2071,25.115057,-110.839539,32.668665000000004,50080.195313,49790.183594,49802.0546875,6.140335500000001,89.684738,102.398327,230.452339,0.357328,6.320758,32511.998047,8.148174,0,0.18,1.33,0.83,8.26,124,0.61,0.012,NA
Weekly,2023-09-09,77.18457,25.102539,-110.72378499999999,NA,NA,50806.347656,50808.7382815,6.142119,89.691818,102.495842,232.709106,1.39966,8.706995,32511.998047,8.154106500000001,0,0.05,1.7,2.07,8.14,127,0.86,0.005,0
Weekly,2023-09-16,77.173309,25.096281,-110.214745,33.010208,NA,50809.386719,50825.214844,6.120850000000001,89.6566085,102.5210035,226.2153395,-1.21375,-15.866678,33023.996094,8.153703,0,0.01,1,1.33,8.18,118,0.59,0.015,NA
Weekly,2023-09-23,77.18457,25.102539,-110.274605,33.0045965,NA,50769.2871095,50804.4375,6.10233,89.392899,102.25312,225.071785,1.3541915,-0.22039799999999998,33023.996094,8.171323,0,0.01,1.43,1.86,8.18,129,0.76,0.03,NA
Weekly,2023-09-30,77.162041,25.090021,-110.075104,NA,NA,50820.175781,NA,6.110831,89.4350245,102.318275,222.0839765,NA,NA,33023.996094,8.176869,0,0.04,1,0.23,8.22,130,0.62,0.02,NA
Weekly,2023-10-07,77.162041,25.096281,-110.377197,33.112549,50516.996094,50553.46875,50943.996094,6.014385,87.87793,100.668312,224.117462,NA,NA,33023.996094,8.143644,0,NA,1.4,1.73,8.09,128,0.6,0.051,0
Weekly,2023-10-14,77.15078,25.083765,-109.804573,33.0810795,50506.730469,50563.8691405,50687.996094,5.976699,87.41301,99.991158,233.462181,NA,NA,33023.996094,8.094018,0,0,1.43,2.27,NA,NA,NA,NA,NA
Weekly,2023-10-21,77.15078,25.083765,-108.905357,33.0909045,50514.046875,50560.714844,50687.996094,6.0179155,87.936852,100.722271,242.492722,NA,NA,33023.996094,8.093431500000001,0,0.04,1.8,0.83,8.15,126,0.57,NA,NA
Weekly,2023-10-28,77.15078,25.083765,-108.3478585,33.116455,NA,50565.316406,50687.996094,5.983276,87.473572,100.1817475,247.585602,NA,NA,33023.996094,8.146563,0,0.06,1.43,1.8,8.07,117,0.66,0.021,NA
Weekly,2023-11-04,77.139511,25.077505,-108.085609,32.669945,49796.0722655,50442.6875,50687.996094,5.9414915,86.933289,100.934357,249.616821,NA,NA,33023.996094,8.125972,0,0.13,1.5,2.83,8.11,124,0.66,NA,NA
Weekly,2023-11-11,77.139511,25.077505,-107.856682,32.6303385,49786.917969,49783.140625,49919.996094,5.882227,85.864563,101.7259215,244.4478375,NA,NA,32383.998047,8.020615,0,0.14,1.36,2.66,8.09,132,0.43,NA,0.02
Weekly,2023-11-18,77.128242,25.071247,-106.9308015,32.653793500000006,49810.21875,49772.988281,49919.996094,5.907742000000001,86.124535,102.123764,240.429443,NA,NA,32447.998047,8.031446,0,0.09,1.5,2.5,8.12,127,0.78,0.018,NA
Weekly,2023-12-16,77.1,NA,NA,32.525000000000006,49750.5,NA,NA,6.25,NA,91.1,278.4,-10.504999999999999,-2.83,NA,7.91,0,0,1.1,1.7,NA,121,0.92,0.009,NA
Weekly,2023-12-23,77.1,NA,NA,32.485,49683.5,NA,NA,6.28,NA,91.5,287.25,-11.22,-2.86,NA,8.05,0,0.26,0.7,1.1,8.08,123,0.96,NA,NA
Weekly,2024-01-13,77.251862,25.139923,-76.5602495,NA,49513.433594,49295.199219,49285.0019535,5.9691495,87.0380515,89.97260299999999,147.6965025,2.421142,0.054103,32000.539063,8.293117,0,0.05,0.96,1.16,8.14,129,1.16,0.012,NA
Weekly,2024-01-20,77.139511,25.077505,-77.407433,32.685787,49545.207031,49301.515625,49291.8164065,6.118065,89.092834,91.97933950000001,178.891304,2.3113245,-0.07263649999999999,32127.638672,8.2903185,0,0.03,1.1,1.43,8.14,124,1.02,0.024,NA
Weekly,2024-01-27,77.173309,25.096281,-74.491093,32.683372,NA,49790.3046875,49788.951172,6.245075,91.1575205,104.248512,188.569901,1.0149045,0.2690975,32465.75,7.980256,0,0.11,0.6,1.3,8.16,128,1.18,0.014,NA
Weekly,2024-02-03,77.2071,25.115057,-76.886177,32.6691515,49827.242188,49801.4316405,49784.453125,6.2522115,91.20976999999999,104.4314005,175.4823915,0.3340375,0.122592,32455.25,7.923841,0,0.1,1.23,1.4,8.01,132,1.1,NA,NA
Weekly,2024-02-10,77.2071,25.115057,-75.703064,NA,NA,NA,NA,6.1923005,89.639023,102.84461999999999,149.625259,-0.413243,NA,NA,8.006777,0,0.11,0.7,0.7,7.97,120,1.3,0.013,NA
Weekly,2024-02-17,77.218361,25.121313,-77.998138,NA,NA,NA,NA,6.377531,90.3960075,104.01638,204.583359,0.464779,NA,28650.349609,8.084445500000001,0,0.04,0.86,1.3,8.35,105,0.93,0.041,NA
Weekly,2024-02-24,77.027161,25.015089,-81.338135,NA,NA,NA,NA,6.333354,89.96437850000001,103.4222145,192.40033,0.514801,NA,NA,8.128416999999999,0,0.13,0.8,0.86,8.16,115,0.77,0.021,NA
Weekly,2024-03-02,77.218361,25.121313,-79.589035,NA,NA,NA,NA,6.3126964999999995,89.6382065,103.115635,184.42420950000002,0.32785050000000004,NA,28652.2841795,8.126515999999999,0,NA,1.3,1.83,8.15,129,0.87,0.021,NA
Weekly,2024-03-09,77.240898,25.133831,-81.395325,NA,NA,NA,NA,6.301769,90.408367,103.974037,176.357819,0.3912715,NA,NA,8.1271545,0,0.01,0.9,1.1,8.11,122,1.07,0.024,NA
Weekly,2024-03-16,77.218361,25.121313,-81.92532349999999,NA,NA,NA,NA,6.289204,91.542526,105.274315,245.669464,0.448549,NA,NA,8.097171,0,0.07,0.8,1.27,7.91,129,0.79,NA,NA
Weekly,2024-03-23,77.2071,25.115057,-82.406731,NA,NA,NA,NA,6.284914,91.716995,105.6749535,219.602318,0.1886345,NA,NA,8.098774,0,0.04,0.9,1.23,8.07,117,0.82,0.015,NA
Weekly,2024-03-30,77.2071,25.115057,-82.82526,NA,NA,NA,NA,6.2323855,91.0993155,104.829552,206.756714,0.476152,NA,NA,8.139195,0,0.03,0.9,1.26,8.15,131,0.88,0.022,NA
Weekly,2024-04-06,77.015892,25.008831,-83.7685585,NA,NA,NA,NA,6.6516225,96.43387200000001,104.164246,199.77355999999997,0.249038,NA,NA,8.017392,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2024-04-13,77.218361,25.121313,-86.4208105,NA,NA,NA,NA,7.183391,103.039757,103.489601,248.44059,0.652933,NA,NA,8.156192,0,0.02,1,1.36,8.03,123,0.97,0.014,NA
Weekly,2024-04-20,77.218361,25.121313,-88.0686605,NA,NA,NA,NA,7.141045999999999,102.309849,102.7515375,229.272034,0.921976,NA,NA,8.15221,0,0.04,NA,2.6,8.14,123,1.01,0.019,NA
Weekly,2024-04-27,77.015892,25.008831,-88.756264,NA,NA,NA,NA,7.1393245,102.540684,102.781013,215.3288115,0.577861,NA,NA,8.097231,0,0.01,1.1,1.76,7.97,123,0.87,0.001,NA
Weekly,2024-05-04,77.2071,25.115057,-89.311436,NA,46862.4707035,46946.933594,46954,7.0249245,100.737831,102.65995749999999,208.278664,0.8193515,NA,30443.449219,8.164534,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2024-05-11,77.195831,25.108797,-90.693787,NA,46860.6621095,46948.0625,46973.3046875,6.239161,89.698174,103.47364,250.662964,0.292794,NA,30425.150391,8.156295,0,0.14,1.2,1.8,8.24,125,1.06,0.01,NA
Weekly,2024-05-18,77.195831,25.108797,-91.5021325,NA,46861.9335935,46862.019531,46943.414063,6.2356295,89.7691615,103.584614,259.056274,0.151536,NA,30423.648438,8.160635,0,0.06,1.5,2.36,7.79,123,0.99,0.009,NA
Weekly,2024-05-25,77.195831,25.108797,-91.785423,NA,46850.300781,46753.074219,46772.304688,6.232734499999999,89.725937,103.45385,237.412308,0.218035,NA,30405.150391,8.109667,0,0.155,1.15,1.565,8.105,116.5,0.885,0.009000000000000001,NA
Weekly,2024-06-01,77.18457,25.102539,-92.99839,30.493518,NA,46729.015625,46729.7890625,6.2433445,89.905869,103.628918,229.40799,0.086627,NA,30409.9501955,8.093719,0,0.27,1.2,1.6,NA,NA,0.66,0.009,NA
Weekly,2024-06-08,77.162041,25.090021,-93.96051399999999,30.495824499999998,NA,NA,NA,6.2205335,89.523964,103.171188,226.4240035,NA,1.7114734999999999,NA,8.0341345,0,0.2,1.4,2.36,8.15,NA,0.58,0,NA
Weekly,2024-06-15,77.18457,25.102539,-94.3211055,32.4441605,NA,NA,NA,6.1140465,89.132202,102.319252,244.007919,NA,1.715566,NA,8.152145,0,0.16,1.3,2.1,8.28,NA,0.92,0.005,NA
Weekly,2024-06-22,77.15078,25.083765,-94.3579175,32.145641,NA,NA,NA,6.099378,88.832787,102.15445700000001,240.86008450000003,NA,1.7145555,NA,8.046172,2,NA,1.73,NA,8.17,106,0.56,0.004,NA
Weekly,2024-06-29,77.173309,25.096281,-91.602364,32.137379,NA,NA,NA,6.092847,88.7453155,101.91777049999999,233.806808,NA,1.7143920000000001,NA,8.10141,0,0,1.6,2.2,NA,122,0.87,0.001,NA
Weekly,2024-07-06,77.398308,25.221281,-92.228088,32.056053,NA,NA,NA,6.1013,88.786236,102.081131,238.622086,NA,1.702276,NA,8.150319,0,0.07,1.6,NA,8.05,117,0.6,0.001,NA
Weekly,2024-07-13,77.398308,25.221281,-94.5624545,NA,51441.617188,51078.371094,51066.191406,6.0549415,88.634338,101.942787,241.456802,NA,1.359384,33292.296875,8.196103,0,0.02,1.43,2.43,8.01,122,0.73,0.003,NA
Weekly,2024-07-20,77.375778,25.208765,-95.72773000000001,NA,51236.058594,51249.738281,NA,6.0332615,88.634605,101.8931385,249.659874,NA,1.251207,33377.101563,8.221703999999999,0,0.09,1.43,2.2,8.01,123,0.6,0.008,NA
Weekly,2024-07-27,77.353241,25.196247,-95.601967,NA,51285.7812505,51251.484375,NA,6.002458,88.132248,101.5615805,243.702316,NA,1.2206855,33368.9003905,8.218175,0,0.07,1.3,1.8,8.17,116,0.76,0.021,NA
Weekly,2024-08-03,77.36451,25.202505,-95.0042305,33.673973000000004,51544.03125,51293.808594,51386.9121095,6.008692,88.297722,101.2900735,226.949478,1.1974995,1.307746,33403.898438,8.180665,0,0.01,1.4,2.03,7.93,116,0.86,0.016,NA
Weekly,2024-08-10,77.34198,25.189989,-93.455711,NA,51567.03125,51531.839844,51537.636719,6.031176,88.7647705,101.103588,254.598633,1.220306,3.235674,33520.5,8.110854,0,0.05,1.13,1.83,7.96,119,0.85,0.033,0
Weekly,2024-08-17,77.31945,25.177471,-94.0474855,NA,51614.96875,51529.511719,51537.578125,6.029838,88.74652449999999,101.036491,253.759537,0.488601,4.158824,33665.300781,8.110551,0,0,1.47,2.13,7.88,113,0.73,NA,NA
Weekly,2024-08-24,77.34198,25.189989,-96.08239,33.7723065,51475.125,51536.8359375,51541.3378905,5.99782,88.261681,100.420189,261.443207,0.256234,5.990998,33600.701172,8.215387499999999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2024-08-31,77.139511,25.077505,-94.457245,33.785797,51486.996094,51432.7929685,51492.4101565,5.9515335,87.5096245,99.780113,251.2032165,0.27057549999999997,7.304701,33414.902344,8.061037,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2024-09-07,77.139511,25.077505,-93.49887849999999,NA,NA,48810.0097655,48791.4882815,5.9848365,87.71492,99.960457,235.2235185,-0.8928020000000001,NA,31815.151367,8.0389285,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2024-09-14,77.116982,25.064989,-95.9533005,NA,NA,48813.730469,48779.6250005,6.0721004999999995,88.175133,100.732445,264.2680515,-0.947358,NA,31820.2509765,8.096998,0,0,1.5,2.8,NA,116,1.15,0.018,NA
Weekly,2024-09-21,77.128242,25.071247,-95.018799,NA,NA,48822.035156,48782.929688,6.0345945,87.74611250000001,100.12347399999999,253.158554,-0.825634,NA,31818.052734,8.121215,0,0.03,1.53,2.2,NA,127,0.86,0.043,NA
Weekly,2024-09-28,77.116982,25.064989,-95.251625,NA,NA,48801.3242185,48799.714844,6.053459,87.93308999999999,100.342812,245.190971,-0.9393735000000001,NA,31822.150391,8.098739,0,0.2,1.7,2.4,NA,111,0.73,0.031,NA
Weekly,2024-10-05,77.094444,25.052471,-95.422112,NA,50337.140625,48850.574219,48856.78125,6.033841,87.806763,100.203583,246.0453495,-0.962168,NA,31834.8496095,8.127815,0,0.12,1.7,2.7,NA,127,0.81,NA,NA
Weekly,2024-10-12,77.263123,25.146179,-94.403999,NA,50341.914063,50258.0996095,50267.375,6.000603,87.723072,100.401428,261.939758,-1.8597644999999998,NA,32668.000977,7.951496,0,0.02,1.1,1.3,NA,128,0.81,0.046,NA
Weekly,2024-10-19,77.296921,25.164955,-93.44826499999999,NA,50321.027344,50262.296875,50269.4746095,5.9679994999999995,87.304703,99.957489,257.869141,-1.854541,NA,32668.751953,7.9589245,0,0.21,1,1.63,NA,121,0.82,0.021,NA
Weekly,2024-10-26,77.28566,25.158699,-91.85553,NA,50305.558594,50270.748047,50265.3203125,5.97086,87.310638,100.00631,262.129028,-1.8346,NA,32666.951172,7.9916990000000006,0,0,1.3,0.8,NA,122,0.9,0.032,NA
Weekly,2024-11-02,77.263123,25.146179,-91.62982550000001,NA,50297.421875,50265.970703,50256.7109375,5.949296,86.91654600000001,99.456345,259.8673705,-1.870242,0.499177,32671.949219,8.026182,0,0.01,1.2,1.5,8.19,130,1,0.047,NA
Weekly,2024-11-09,77.28566,25.158699,-90.01289,NA,NA,NA,NA,5.9214994999999995,86.138405,98.539177,255.9132995,-1.916313,0.5299645,NA,7.97364,0,0.09,0.9,2.2,8.18,133,1.14,0.012,NA
Weekly,2024-11-16,77.251862,25.139923,-90.5967445,NA,NA,NA,NA,6.0875605,86.5755,99.031715,265.609222,-2.143764,2.551586,NA,8.025036,0,0.05,1.1,1.3,NA,130,1.24,0.032,NA
Weekly,2024-11-23,77.274391,25.152439,-90.552185,NA,NA,NA,NA,6.097814,86.815659,99.3202135,257.74113450000004,-2.117842,2.476727,NA,8.031744,0,0.09,1.4,2.27,NA,129,1.5,0.015,NA
Weekly,2024-11-30,77.229332,25.130533999999997,-90.465538,NA,NA,NA,NA,6.111904,86.997635,99.47978950000001,257.562103,-2.0174655,2.380353,NA,8.018852500000001,0,0.1,1.1,1.8,8.13,125,1.46,NA,NA
Weekly,2024-12-07,77.218063,25.121147,-90.443581,NA,44200.28125,45197.8339845,45176.90625,6.124183,87.241379,99.864227,263.489502,NA,NA,29225.849609,7.988494,0,0.06,0.93,1.8,8.07,121,1.67,0.013,NA
Weekly,2024-12-14,77.240593,25.133663,-90.6700705,NA,45065.378906,45112.734375,45185.832031,6.091648,87.141182,99.79851149999999,270.357056,-4.201452,NA,29218.949219,7.967065,0,0.06,1.1,1.5,8.03,125,1.72,0.043,NA
Weekly,2024-12-21,77.218063,25.121147,-90.965443,NA,45298.753906,44983.472656,45058.4394535,6.126052,87.552849,100.3302655,260.45076,NA,NA,29227.349609,7.8226724999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2024-12-28,77.195534,25.108631,-91.418739,NA,45300.1582035,45007.828125,45134.15625,6.2981169999999995,90.035122,103.0941885,239.197876,-3.944587,-4.903379,29224.152344,7.828099,0,0.05,1,1.6,7.97,122,1.69,0.041,NA
Weekly,2025-01-04,77.184273,25.102373,-91.402008,NA,45307.0800785,44943.359375,45168.666016,6.3219045000000005,90.379215,103.39272700000001,234.095169,NA,NA,29228.25,7.828581,NA,NA,NA,NA,NA,NA,NA,NA,NA
