Serial Number:20895591 --

"Date Time, GMT -0700","Temp, (*F)","mV","pH","Button Down","Button Up","Host Connect","Start Calibration","Calibration Values","Calibration Buffers","End Calibration","Cancel Calibration","EOF"
2021-09-25 13:45:00,77.49,-64.38,8.00, , , , , , , , , 
2021-09-25 14:00:00,77.49,-64.44,8.00, , , , , , , , , 
2021-09-25 14:15:00,77.44,-64.33,8.00, , , , , , , , , 
2021-09-25 14:30:00,77.44,-64.22,8.00, , , , , , , , , 
2021-09-25 14:45:00,77.49,-64.35,8.00, , , , , , , , , 
2021-09-25 15:00:00,77.49,-64.71,8.01, , , , , , , , , 
2021-09-25 15:15:00,77.44,-64.41,8.00, , , , , , , , , 
2021-09-25 15:30:00,77.44,-64.99,8.01, , , , , , , , , 
2021-09-25 15:45:00,77.44,-64.97,8.01, , , , , , , , , 
2021-09-25 16:00:00,77.40,-64.64,8.01, , , , , , , , , 
2021-09-25 16:15:00,77.36,-64.69,8.01, , , , , , , , , 
2021-09-25 16:30:00,77.31,-64.49,8.00, , , , , , , , , 
2021-09-25 16:45:00,77.31,-64.33,8.00, , , , , , , , , 
2021-09-25 17:00:00,77.27,-64.35,8.00, , , , , , , , , 
2021-09-25 17:15:00,77.27,-64.28,8.00, , , , , , , , , 
2021-09-25 17:30:00,77.27,-64.05,8.00, , , , , , , , , 
2021-09-25 17:45:00,77.23,-63.53,7.99, , , , , , , , , 
2021-09-25 18:00:00,77.23,-63.58,7.99, , , , , , , , , 
2021-09-25 18:15:00,77.23,-63.46,7.99, , , , , , , , , 
2021-09-25 18:30:00,77.18,-63.41,7.99, , , , , , , , , 
2021-09-25 18:45:00,77.18,-63.02,7.98, , , , , , , , , 
2021-09-25 19:00:00,77.18,-62.78,7.98, , , , , , , , , 
2021-09-25 19:15:00,77.14,-62.64,7.97, , , , , , , , , 
2021-09-25 19:30:00,77.14,-62.77,7.98, , , , , , , , , 
2021-09-25 19:45:00,77.14,-62.58,7.97, , , , , , , , , 
2021-09-25 20:00:00,77.14,-62.47,7.97, , , , , , , , , 
2021-09-25 20:15:00,77.09,-62.36,7.97, , , , , , , , , 
2021-09-25 20:30:00,77.05,-62.24,7.97, , , , , , , , , 
2021-09-25 20:45:00,77.05,-62.13,7.96, , , , , , , , , 
2021-09-25 21:00:00,77.05,-62.03,7.96, , , , , , , , , 
2021-09-25 21:15:00,77.05,-61.91,7.96, , , , , , , , , 
2021-09-25 21:30:00,77.05,-61.89,7.96, , , , , , , , , 
2021-09-25 21:45:00,77.05,-61.77,7.96, , , , , , , , , 
2021-09-25 22:00:00,77.05,-61.74,7.96, , , , , , , , , 
2021-09-25 22:15:00,77.05,-61.75,7.96, , , , , , , , , 
2021-09-25 22:30:00,76.92,-61.33,7.95, , , , , , , , , 
2021-09-25 22:45:00,76.92,-61.58,7.96, , , , , , , , , 
2021-09-25 23:00:00,76.92,-61.41,7.95, , , , , , , , , 
2021-09-25 23:15:00,76.92,-61.30,7.95, , , , , , , , , 
2021-09-25 23:30:00,76.92,-61.22,7.95, , , , , , , , , 
2021-09-25 23:45:00,76.88,-61.22,7.95, , , , , , , , , 
2021-09-26 00:00:00,76.88,-61.27,7.95, , , , , , , , , 
2021-09-26 00:15:00,76.88,-61.16,7.95, , , , , , , , , 
2021-09-26 00:30:00,76.88,-61.16,7.95, , , , , , , , , 
2021-09-26 00:45:00,76.83,-61.13,7.95, , , , , , , , , 
2021-09-26 01:00:00,76.83,-61.06,7.95, , , , , , , , , 
2021-09-26 01:15:00,76.83,-61.06,7.95, , , , , , , , , 
2021-09-26 01:30:00,76.83,-61.02,7.95, , , , , , , , , 
2021-09-26 01:45:00,76.83,-60.97,7.94, , , , , , , , , 
2021-09-26 02:00:00,76.83,-60.92,7.94, , , , , , , , , 
2021-09-26 02:15:00,76.83,-60.92,7.94, , , , , , , , , 
2021-09-26 02:30:00,76.83,-60.86,7.94, , , , , , , , , 
2021-09-26 02:45:00,76.83,-60.83,7.94, , , , , , , , , 
2021-09-26 03:00:00,76.83,-60.77,7.94, , , , , , , , , 
2021-09-26 03:15:00,76.83,-60.78,7.94, , , , , , , , , 
2021-09-26 03:30:00,76.83,-60.64,7.94, , , , , , , , , 
2021-09-26 03:45:00,76.83,-60.61,7.94, , , , , , , , , 
2021-09-26 04:00:00,76.83,-60.56,7.94, , , , , , , , , 
2021-09-26 04:15:00,76.83,-60.56,7.94, , , , , , , , , 
2021-09-26 04:30:00,76.83,-60.44,7.94, , , , , , , , , 
2021-09-26 04:45:00,76.83,-60.41,7.93, , , , , , , , , 
2021-09-26 05:00:00,76.83,-60.45,7.94, , , , , , , , , 
2021-09-26 05:15:00,76.83,-60.45,7.94, , , , , , , , , 
2021-09-26 05:30:00,76.88,-60.39,7.93, , , , , , , , , 
2021-09-26 05:45:00,76.83,-60.30,7.93, , , , , , , , , 
2021-09-26 06:00:00,76.83,-60.33,7.93, , , , , , , , , 
2021-09-26 06:15:00,76.83,-60.24,7.93, , , , , , , , , 
2021-09-26 06:30:00,76.83,-60.14,7.93, , , , , , , , , 
2021-09-26 06:45:00,76.83,-60.13,7.93, , , , , , , , , 
2021-09-26 07:00:00,76.83,-60.11,7.93, , , , , , , , , 
2021-09-26 07:15:00,76.83,-59.95,7.93, , , , , , , , , 
2021-09-26 07:30:00,76.79,-59.91,7.93, , , , , , , , , 
2021-09-26 07:45:00,76.83,-59.86,7.93, , , , , , , , , 
2021-09-26 08:00:00,76.83,-59.85,7.93, , , , , , , , , 
2021-09-26 08:15:00,76.83,-59.78,7.92, , , , , , , , , 
2021-09-26 08:30:00,76.83,-59.72,7.92, , , , , , , , , 
2021-09-26 08:45:00,76.83,-59.72,7.92, , , , , , , , , 
2021-09-26 09:00:00,76.79,-59.61,7.92, , , , , , , , , 
2021-09-26 09:15:00,76.70,-59.49,7.92, , , , , , , , , 
2021-09-26 09:30:00,76.70,-59.52,7.92, , , , , , , , , 
2021-09-26 09:45:00,76.70,-59.56,7.92, , , , , , , , , 
2021-09-26 10:00:00,76.79,-59.67,7.92, , , , , , , , , 
2021-09-26 10:15:00,76.88,-59.86,7.93, , , , , , , , , 
2021-09-26 10:30:00,76.88,-59.91,7.93, , , , , , , , , 
2021-09-26 10:45:00,76.88,-60.11,7.93, , , , , , , , , 
2021-09-26 11:00:00,76.92,-60.41,7.93, , , , , , , , , 
2021-09-26 11:15:00,76.96,-60.80,7.94, , , , , , , , , 
2021-09-26 11:30:00,77.01,-60.77,7.94, , , , , , , , , 
2021-09-26 11:45:00,77.05,-60.91,7.94, , , , , , , , , 
2021-09-26 12:00:00,77.09,-61.00,7.94, , , , , , , , , 
2021-09-26 12:15:00,77.14,-61.50,7.95, , , , , , , , , 
2021-09-26 12:30:00,77.18,-61.33,7.95, , , , , , , , , 
2021-09-26 12:45:00,77.23,-61.64,7.96, , , , , , , , , 
2021-09-26 13:00:00,77.23,-62.36,7.97, , , , , , , , , 
2021-09-26 13:15:00,77.23,-62.39,7.97, , , , , , , , , 
2021-09-26 13:30:00,77.27,-62.28,7.97, , , , , , , , , 
2021-09-26 13:45:00,77.27,-62.13,7.96, , , , , , , , , 
2021-09-26 14:00:00,77.27,-62.00,7.96, , , , , , , , , 
2021-09-26 14:15:00,77.27,-62.60,7.97, , , , , , , , , 
2021-09-26 14:30:00,77.27,-62.89,7.98, , , , , , , , , 
2021-09-26 14:45:00,77.31,-62.52,7.97, , , , , , , , , 
2021-09-26 15:00:00,77.31,-62.66,7.97, , , , , , , , , 
2021-09-26 15:15:00,77.31,-62.81,7.98, , , , , , , , , 
2021-09-26 15:30:00,77.31,-62.88,7.98, , , , , , , , , 
2021-09-26 15:45:00,77.27,-62.71,7.97, , , , , , , , , 
2021-09-26 16:00:00,77.27,-62.74,7.97, , , , , , , , , 
2021-09-26 16:15:00,77.27,-62.39,7.97, , , , , , , , , 
2021-09-26 16:30:00,77.27,-62.52,7.97, , , , , , , , , 
2021-09-26 16:45:00,77.23,-62.58,7.97, , , , , , , , , 
2021-09-26 17:00:00,77.23,-62.52,7.97, , , , , , , , , 
2021-09-26 17:15:00,77.18,-62.02,7.96, , , , , , , , , 
2021-09-26 17:30:00,77.18,-62.10,7.96, , , , , , , , , 
2021-09-26 17:45:00,77.18,-62.24,7.97, , , , , , , , , 
2021-09-26 18:00:00,77.14,-61.14,7.95, , , , , , , , , 
2021-09-26 18:15:00,77.14,-61.35,7.95, , , , , , , , , 
2021-09-26 18:30:00,77.14,-61.35,7.95, , , , , , , , , 
2021-09-26 18:45:00,77.14,-61.31,7.95, , , , , , , , , 
2021-09-26 19:00:00,77.09,-61.27,7.95, , , , , , , , , 
2021-09-26 19:15:00,77.09,-61.20,7.95, , , , , , , , , 
2021-09-26 19:30:00,77.09,-60.92,7.94, , , , , , , , , 
2021-09-26 19:45:00,77.05,-60.86,7.94, , , , , , , , , 
2021-09-26 20:00:00,77.05,-60.77,7.94, , , , , , , , , 
2021-09-26 20:15:00,77.01,-60.69,7.94, , , , , , , , , 
2021-09-26 20:30:00,77.01,-60.60,7.94, , , , , , , , , 
2021-09-26 20:45:00,77.01,-60.41,7.93, , , , , , , , , 
2021-09-26 21:00:00,76.96,-60.42,7.93, , , , , , , , , 
2021-09-26 21:15:00,76.96,-60.36,7.93, , , , , , , , , 
2021-09-26 21:30:00,76.96,-60.19,7.93, , , , , , , , , 
2021-09-26 21:45:00,76.92,-60.17,7.93, , , , , , , , , 
2021-09-26 22:00:00,76.92,-60.16,7.93, , , , , , , , , 
2021-09-26 22:15:00,76.92,-60.06,7.93, , , , , , , , , 
2021-09-26 22:30:00,76.92,-59.99,7.93, , , , , , , , , 
2021-09-26 22:45:00,76.92,-59.97,7.93, , , , , , , , , 
2021-09-26 23:00:00,76.88,-59.91,7.93, , , , , , , , , 
2021-09-26 23:15:00,76.88,-59.89,7.93, , , , , , , , , 
2021-09-26 23:30:00,76.88,-59.89,7.93, , , , , , , , , 
2021-09-26 23:45:00,76.88,-59.89,7.93, , , , , , , , , 
2021-09-27 00:00:00,76.83,-59.78,7.92, , , , , , , , , 
2021-09-27 00:15:00,76.88,-59.81,7.92, , , , , , , , , 
2021-09-27 00:30:00,76.88,-59.75,7.92, , , , , , , , , 
2021-09-27 00:45:00,76.88,-59.70,7.92, , , , , , , , , 
2021-09-27 01:00:00,76.83,-59.64,7.92, , , , , , , , , 
2021-09-27 01:15:00,76.83,-59.56,7.92, , , , , , , , , 
2021-09-27 01:30:00,76.83,-59.56,7.92, , , , , , , , , 
2021-09-27 01:45:00,76.83,-59.45,7.92, , , , , , , , , 
2021-09-27 02:00:00,76.83,-59.41,7.92, , , , , , , , , 
2021-09-27 02:15:00,76.83,-59.42,7.92, , , , , , , , , 
2021-09-27 02:30:00,76.83,-59.39,7.92, , , , , , , , , 
2021-09-27 02:45:00,76.83,-59.31,7.92, , , , , , , , , 
2021-09-27 03:00:00,76.83,-59.28,7.92, , , , , , , , , 
2021-09-27 03:15:00,76.83,-59.25,7.91, , , , , , , , , 
2021-09-27 03:30:00,76.83,-59.20,7.91, , , , , , , , , 
2021-09-27 03:45:00,76.83,-59.13,7.91, , , , , , , , , 
2021-09-27 04:00:00,76.83,-59.10,7.91, , , , , , , , , 
2021-09-27 04:15:00,76.83,-59.05,7.91, , , , , , , , , 
2021-09-27 04:30:00,76.83,-59.03,7.91, , , , , , , , , 
2021-09-27 04:45:00,76.83,-59.03,7.91, , , , , , , , , 
2021-09-27 05:00:00,76.83,-58.99,7.91, , , , , , , , , 
2021-09-27 05:15:00,76.83,-58.92,7.91, , , , , , , , , 
2021-09-27 05:30:00,76.83,-58.92,7.91, , , , , , , , , 
2021-09-27 05:45:00,76.83,-58.91,7.91, , , , , , , , , 
2021-09-27 06:00:00,76.83,-58.86,7.91, , , , , , , , , 
2021-09-27 06:15:00,76.83,-58.85,7.91, , , , , , , , , 
2021-09-27 06:30:00,76.83,-58.80,7.91, , , , , , , , , 
2021-09-27 06:45:00,76.79,-58.66,7.90, , , , , , , , , 
2021-09-27 07:00:00,76.79,-58.66,7.90, , , , , , , , , 
2021-09-27 07:15:00,76.79,-58.67,7.90, , , , , , , , , 
2021-09-27 07:30:00,76.79,-58.67,7.90, , , , , , , , , 
2021-09-27 07:45:00,76.79,-58.64,7.90, , , , , , , , , 
2021-09-27 08:00:00,76.79,-58.70,7.91, , , , , , , , , 
2021-09-27 08:15:00,76.79,-58.80,7.91, , , , , , , , , 
2021-09-27 08:30:00,76.79,-58.88,7.91, , , , , , , , , 
2021-09-27 08:45:00,76.88,-58.88,7.91, , , , , , , , , 
2021-09-27 09:00:00,76.83,-59.14,7.91, , , , , , , , , 
2021-09-27 09:15:00,76.88,-59.05,7.91, , , , , , , , , 
2021-09-27 09:30:00,76.88,-59.49,7.92, , , , , , , , , 
2021-09-27 09:45:00,76.92,-59.30,7.92, , , , , , , , , 
2021-09-27 10:00:00,76.96,-59.78,7.92, , , , , , , , , 
2021-09-27 10:15:00,77.01,-59.35,7.92, , , , , , , , , 
2021-09-27 10:30:00,77.05,-60.91,7.94, , , , , , , , , 
2021-09-27 10:45:00,77.14,-61.89,7.96, , , , , , , , , 
2021-09-27 11:00:00,77.18,-63.03,7.98, , , , , , , , , 
2021-09-27 11:15:00,77.23,-63.05,7.98, , , , , , , , , 
2021-09-27 11:30:00,77.27,-63.27,7.98, , , , , , , , , 
2021-09-27 11:45:00,77.31,-62.97,7.98, , , , , , , , , 
2021-09-27 12:00:00,77.36,-63.61,7.99, , , , , , , , , 
2021-09-27 12:15:00,77.40,-63.56,7.99, , , , , , , , , 
2021-09-27 12:30:00,77.44,-64.03,8.00, , , , , , , , , 
2021-09-27 12:45:00,77.44,-63.60,7.99, , , , , , , , , 
2021-09-27 13:00:00,77.44,-64.03,8.00, , , , , , , , , 
2021-09-27 13:15:00,77.44,-64.10,8.00, , , , , , , , , 
2021-09-27 13:30:00,77.44,-64.06,8.00, , , , , , , , , 
2021-09-27 13:45:00,77.40,-63.67,7.99, , , , , , , , , 
2021-09-27 14:00:00,77.36,-63.60,7.99, , , , , , , , , 
2021-09-27 14:15:00,77.36,-63.31,7.98, , , , , , , , , 
2021-09-27 14:30:00,77.36,-63.24,7.98, , , , , , , , , 
2021-09-27 14:45:00,77.31,-63.30,7.98, , , , , , , , , 
2021-09-27 15:00:00,77.31,-63.41,7.99, , , , , , , , , 
2021-09-27 15:15:00,77.27,-63.33,7.98, , , , , , , , , 
2021-09-27 15:30:00,77.27,-63.13,7.98, , , , , , , , , 
2021-09-27 15:45:00,77.27,-62.77,7.97, , , , , , , , , 
2021-09-27 16:00:00,77.27,-62.56,7.97, , , , , , , , , 
2021-09-27 16:15:00,77.23,-62.56,7.97, , , , , , , , , 
2021-09-27 16:30:00,77.18,-62.31,7.97, , , , , , , , , 
2021-09-27 16:45:00,77.18,-61.99,7.96, , , , , , , , , 
2021-09-27 17:00:00,77.18,-61.74,7.96, , , , , , , , , 
2021-09-27 17:15:00,77.14,-61.53,7.95, , , , , , , , , 
2021-09-27 17:30:00,77.18,-61.61,7.96, , , , , , , , , 
2021-09-27 17:45:00,77.14,-61.75,7.96, , , , , , , , , 
2021-09-27 18:00:00,77.14,-61.22,7.95, , , , , , , , , 
2021-09-27 18:15:00,77.14,-60.92,7.94, , , , , , , , , 
2021-09-27 18:30:00,77.14,-60.88,7.94, , , , , , , , , 
2021-09-27 18:45:00,77.14,-60.94,7.94, , , , , , , , , 
2021-09-27 19:00:00,77.09,-60.97,7.94, , , , , , , , , 
2021-09-27 19:15:00,77.09,-60.86,7.94, , , , , , , , , 
2021-09-27 19:30:00,77.09,-60.38,7.93, , , , , , , , , 
2021-09-27 19:45:00,77.09,-60.30,7.93, , , , , , , , , 
2021-09-27 20:00:00,77.05,-60.25,7.93, , , , , , , , , 
2021-09-27 20:15:00,77.05,-60.10,7.93, , , , , , , , , 
2021-09-27 20:30:00,77.05,-60.03,7.93, , , , , , , , , 
2021-09-27 20:45:00,77.05,-59.89,7.93, , , , , , , , , 
2021-09-27 21:00:00,77.05,-59.86,7.92, , , , , , , , , 
2021-09-27 21:15:00,77.01,-59.77,7.92, , , , , , , , , 
2021-09-27 21:30:00,77.01,-59.75,7.92, , , , , , , , , 
2021-09-27 21:45:00,77.01,-59.67,7.92, , , , , , , , , 
2021-09-27 22:00:00,77.01,-59.66,7.92, , , , , , , , , 
2021-09-27 22:15:00,76.96,-59.56,7.92, , , , , , , , , 
2021-09-27 22:30:00,76.96,-59.55,7.92, , , , , , , , , 
2021-09-27 22:45:00,76.96,-59.47,7.92, , , , , , , , , 
2021-09-27 23:00:00,76.96,-59.39,7.92, , , , , , , , , 
2021-09-27 23:15:00,76.92,-59.35,7.92, , , , , , , , , 
2021-09-27 23:30:00,76.92,-59.31,7.92, , , , , , , , , 
2021-09-27 23:45:00,76.92,-59.25,7.91, , , , , , , , , 
2021-09-28 00:00:00,76.92,-59.25,7.91, , , , , , , , , 
2021-09-28 00:15:00,76.92,-59.17,7.91, , , , , , , , , 
2021-09-28 00:30:00,76.92,-59.17,7.91, , , , , , , , , 
2021-09-28 00:45:00,76.92,-59.10,7.91, , , , , , , , , 
2021-09-28 01:00:00,76.88,-59.06,7.91, , , , , , , , , 
2021-09-28 01:15:00,76.88,-59.00,7.91, , , , , , , , , 
2021-09-28 01:30:00,76.88,-58.94,7.91, , , , , , , , , 
2021-09-28 01:45:00,76.88,-58.91,7.91, , , , , , , , , 
2021-09-28 02:00:00,76.88,-58.86,7.91, , , , , , , , , 
2021-09-28 02:15:00,76.83,-58.81,7.91, , , , , , , , , 
2021-09-28 02:30:00,76.83,-58.78,7.91, , , , , , , , , 
2021-09-28 02:45:00,76.83,-58.67,7.90, , , , , , , , , 
2021-09-28 03:00:00,76.88,-58.77,7.91, , , , , , , , , 
2021-09-28 03:15:00,76.83,-58.56,7.90, , , , , , , , , 
2021-09-28 03:30:00,76.83,-58.53,7.90, , , , , , , , , 
2021-09-28 03:45:00,76.88,-58.55,7.90, , , , , , , , , 
2021-09-28 04:00:00,76.83,-58.47,7.90, , , , , , , , , 
2021-09-28 04:15:00,76.83,-58.44,7.90, , , , , , , , , 
2021-09-28 04:30:00,76.83,-58.44,7.90, , , , , , , , , 
2021-09-28 04:45:00,76.83,-58.44,7.90, , , , , , , , , 
2021-09-28 05:00:00,76.88,-58.44,7.90, , , , , , , , , 
2021-09-28 05:15:00,76.83,-58.36,7.90, , , , , , , , , 
2021-09-28 05:30:00,76.83,-58.33,7.90, , , , , , , , , 
2021-09-28 05:45:00,76.83,-58.28,7.90, , , , , , , , , 
2021-09-28 06:00:00,76.88,-58.27,7.90, , , , , , , , , 
2021-09-28 06:15:00,76.83,-58.20,7.90, , , , , , , , , 
2021-09-28 06:30:00,76.83,-58.17,7.90, , , , , , , , , 
2021-09-28 06:45:00,76.83,-58.10,7.89, , , , , , , , , 
2021-09-28 07:00:00,76.79,-58.03,7.89, , , , , , , , , 
2021-09-28 07:15:00,76.79,-58.10,7.89, , , , , , , , , 
2021-09-28 07:30:00,76.83,-58.17,7.90, , , , , , , , , 
2021-09-28 07:45:00,76.88,-58.30,7.90, , , , , , , , , 
2021-09-28 08:00:00,76.92,-58.35,7.90, , , , , , , , , 
2021-09-28 08:15:00,76.96,-58.61,7.90, , , , , , , , , 
2021-09-28 08:30:00,77.01,-58.74,7.91, , , , , , , , , 
2021-09-28 08:45:00,77.01,-59.52,7.92, , , , , , , , , 
2021-09-28 09:00:00,77.05,-59.39,7.92, , , , , , , , , 
2021-09-28 09:15:00,75.62,-1.83,6.92, , , , , , , , , 
2021-09-28 09:15:59, , , ,Logged,Logged, , , , , , , 
2021-09-28 09:16:00, , , , , ,Logged, , , , , , 
2021-09-28 09:16:10, , , , , , ,Logged, , , , , 
2021-09-28 09:19:34, , , , , , , ,S: 95.6% O: 2.23 mV, , , , 
2021-09-28 09:19:40, , , , , , , , ,"4.01 pH, 7.01 pH, 10.01 pH",Logged, , 
2021-09-28 09:30:00,77.09,-60.10,8.10, , , , , , , , , 
2021-09-28 09:45:00,77.18,-60.67,8.11, , , , , , , , , 
2021-09-28 10:00:00,77.23,-61.06,8.12, , , , , , , , , 
2021-09-28 10:15:00,77.31,-61.75,8.13, , , , , , , , , 
2021-09-28 10:30:00,77.31,-61.56,8.13, , , , , , , , , 
2021-09-28 10:45:00,77.40,-61.60,8.13, , , , , , , , , 
2021-09-28 11:00:00,77.40,-61.49,8.13, , , , , , , , , 
2021-09-28 11:15:00,77.44,-62.13,8.14, , , , , , , , , 
2021-09-28 11:30:00,77.53,-62.03,8.14, , , , , , , , , 
2021-09-28 11:45:00,77.57,-62.53,8.14, , , , , , , , , 
2021-09-28 12:00:00,77.53,-60.91,8.12, , , , , , , , , 
2021-09-28 12:15:00,77.53,-62.21,8.14, , , , , , , , , 
2021-09-28 12:30:00,77.57,-62.56,8.14, , , , , , , , , 
2021-09-28 12:45:00,77.53,-61.75,8.13, , , , , , , , , 
2021-09-28 13:00:00,77.53,-62.21,8.14, , , , , , , , , 
2021-09-28 13:15:00,77.57,-62.91,8.15, , , , , , , , , 
2021-09-28 13:30:00,77.53,-62.96,8.15, , , , , , , , , 
2021-09-28 13:45:00,77.49,-62.63,8.15, , , , , , , , , 
2021-09-28 14:00:00,77.49,-63.03,8.15, , , , , , , , , 
2021-09-28 14:15:00,77.44,-62.75,8.15, , , , , , , , , 
2021-09-28 14:30:00,77.44,-62.27,8.14, , , , , , , , , 
2021-09-28 14:45:00,77.44,-62.67,8.15, , , , , , , , , 
2021-09-28 15:00:00,77.44,-63.21,8.16, , , , , , , , , 
2021-09-28 15:15:00,77.44,-63.13,8.15, , , , , , , , , 
2021-09-28 15:30:00,77.40,-63.35,8.16, , , , , , , , , 
2021-09-28 15:45:00,77.40,-63.00,8.15, , , , , , , , , 
2021-09-28 16:00:00,77.36,-62.94,8.15, , , , , , , , , 
2021-09-28 16:15:00,77.36,-62.91,8.15, , , , , , , , , 
2021-09-28 16:30:00,77.31,-62.63,8.15, , , , , , , , , 
2021-09-28 16:45:00,77.31,-62.39,8.14, , , , , , , , , 
2021-09-28 17:00:00,77.31,-62.36,8.14, , , , , , , , , 
2021-09-28 17:15:00,77.27,-61.92,8.13, , , , , , , , , 
2021-09-28 17:30:00,77.27,-61.80,8.13, , , , , , , , , 
2021-09-28 17:45:00,77.27,-61.55,8.13, , , , , , , , , 
2021-09-28 18:00:00,77.23,-61.50,8.13, , , , , , , , , 
2021-09-28 18:15:00,77.23,-61.22,8.12, , , , , , , , , 
2021-09-28 18:30:00,77.23,-61.05,8.12, , , , , , , , , 
2021-09-28 18:45:00,77.18,-60.72,8.11, , , , , , , , , 
2021-09-28 19:00:00,77.18,-60.77,8.11, , , , , , , , , 
2021-09-28 19:15:00,77.18,-60.45,8.11, , , , , , , , , 
2021-09-28 19:30:00,77.18,-60.49,8.11, , , , , , , , , 
2021-09-28 19:45:00,77.14,-60.38,8.11, , , , , , , , , 
2021-09-28 20:00:00,77.14,-60.25,8.10, , , , , , , , , 
2021-09-28 20:15:00,77.14,-60.17,8.10, , , , , , , , , 
2021-09-28 20:30:00,77.09,-60.06,8.10, , , , , , , , , 
2021-09-28 20:45:00,77.09,-59.99,8.10, , , , , , , , , 
2021-09-28 21:00:00,77.09,-59.89,8.10, , , , , , , , , 
2021-09-28 21:15:00,77.09,-59.83,8.10, , , , , , , , , 
2021-09-28 21:30:00,77.05,-59.81,8.10, , , , , , , , , 
2021-09-28 21:45:00,77.05,-59.70,8.10, , , , , , , , , 
2021-09-28 22:00:00,77.05,-59.60,8.09, , , , , , , , , 
2021-09-28 22:15:00,77.05,-59.56,8.09, , , , , , , , , 
2021-09-28 22:30:00,77.01,-59.56,8.09, , , , , , , , , 
2021-09-28 22:45:00,77.01,-59.50,8.09, , , , , , , , , 
2021-09-28 23:00:00,77.01,-59.39,8.09, , , , , , , , , 
2021-09-28 23:15:00,76.96,-59.35,8.09, , , , , , , , , 
2021-09-28 23:30:00,76.96,-59.38,8.09, , , , , , , , , 
2021-09-28 23:45:00,76.96,-59.24,8.09, , , , , , , , , 
2021-09-29 00:00:00,76.92,-59.20,8.09, , , , , , , , , 
2021-09-29 00:15:00,76.92,-59.13,8.09, , , , , , , , , 
2021-09-29 00:30:00,76.92,-59.17,8.09, , , , , , , , , 
2021-09-29 00:45:00,76.92,-59.08,8.08, , , , , , , , , 
2021-09-29 01:00:00,76.92,-59.08,8.08, , , , , , , , , 
2021-09-29 01:15:00,76.92,-59.10,8.08, , , , , , , , , 
2021-09-29 01:30:00,76.88,-59.00,8.08, , , , , , , , , 
2021-09-29 01:45:00,76.88,-59.00,8.08, , , , , , , , , 
2021-09-29 02:00:00,76.88,-58.89,8.08, , , , , , , , , 
2021-09-29 02:15:00,76.88,-58.88,8.08, , , , , , , , , 
2021-09-29 02:30:00,76.83,-58.85,8.08, , , , , , , , , 
2021-09-29 02:45:00,76.83,-58.80,8.08, , , , , , , , , 
2021-09-29 03:00:00,76.88,-58.83,8.08, , , , , , , , , 
2021-09-29 03:15:00,76.83,-58.77,8.08, , , , , , , , , 
2021-09-29 03:30:00,76.83,-58.72,8.08, , , , , , , , , 
2021-09-29 03:45:00,76.83,-58.70,8.08, , , , , , , , , 
2021-09-29 04:00:00,76.83,-58.64,8.08, , , , , , , , , 
2021-09-29 04:15:00,76.83,-58.60,8.08, , , , , , , , , 
2021-09-29 04:30:00,76.83,-58.52,8.07, , , , , , , , , 
2021-09-29 04:45:00,76.83,-58.56,8.08, , , , , , , , , 
2021-09-29 05:00:00,76.83,-58.58,8.08, , , , , , , , , 
2021-09-29 05:15:00,76.83,-58.49,8.07, , , , , , , , , 
2021-09-29 05:30:00,76.79,-58.47,8.07, , , , , , , , , 
2021-09-29 05:45:00,76.83,-58.49,8.07, , , , , , , , , 
2021-09-29 06:00:00,76.83,-58.39,8.07, , , , , , , , , 
2021-09-29 06:15:00,76.79,-58.39,8.07, , , , , , , , , 
2021-09-29 06:30:00,76.79,-58.33,8.07, , , , , , , , , 
2021-09-29 06:45:00,76.79,-58.33,8.07, , , , , , , , , 
2021-09-29 07:00:00,76.79,-58.25,8.07, , , , , , , , , 
2021-09-29 07:15:00,76.79,-58.22,8.07, , , , , , , , , 
2021-09-29 07:30:00,76.75,-58.22,8.07, , , , , , , , , 
2021-09-29 07:45:00,76.79,-58.30,8.07, , , , , , , , , 
2021-09-29 08:00:00,76.83,-58.47,8.07, , , , , , , , , 
2021-09-29 08:15:00,76.88,-58.52,8.07, , , , , , , , , 
2021-09-29 08:30:00,76.92,-58.77,8.08, , , , , , , , , 
2021-09-29 08:45:00,76.96,-59.03,8.08, , , , , , , , , 
2021-09-29 09:00:00,77.01,-59.17,8.09, , , , , , , , , 
2021-09-29 09:15:00,77.05,-59.75,8.10, , , , , , , , , 
2021-09-29 09:30:00,77.09,-60.67,8.11, , , , , , , , , 
2021-09-29 09:45:00,77.14,-60.88,8.12, , , , , , , , , 
2021-09-29 10:00:00,77.23,-61.85,8.13, , , , , , , , , 
2021-09-29 10:15:00,77.27,-62.27,8.14, , , , , , , , , 
2021-09-29 10:30:00,77.27,-62.36,8.14, , , , , , , , , 
2021-09-29 10:45:00,77.36,-62.53,8.14, , , , , , , , , 
2021-09-29 11:00:00,77.40,-62.63,8.15, , , , , , , , , 
2021-09-29 11:15:00,77.40,-62.52,8.14, , , , , , , , , 
2021-09-29 11:30:00,77.44,-62.80,8.15, , , , , , , , , 
2021-09-29 11:45:00,77.49,-63.00,8.15, , , , , , , , , 
2021-09-29 12:00:00,77.53,-62.91,8.15, , , , , , , , , 
2021-09-29 12:15:00,77.53,-63.06,8.15, , , , , , , , , 
2021-09-29 12:30:00,77.53,-62.74,8.15, , , , , , , , , 
